Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652335	tts_down_50k_SRR13652335	ratio_SRR13652335	last_exon_SRR13652336	tts_down_50k_SRR13652336	ratio_SRR13652336	last_exon_SRR13652337	tts_down_50k_SRR13652337	ratio_SRR13652337
XM_013363631.4;XM_021734393.3;XM_021734395.3	Ankrd12	13	+	1267	57362676	57363942	0.4544485564786903	0.029844973090654387	0.08071708631336072	16	58	3.8	10	54	5.8889	36	133	3.7714	7	41	6.6667	15	56	3.9286	11	90	8.9
XM_005325921.5;XM_013358857.4	Nudt13	1	-	152	49227236	49227387	0.41844001946380366	0.030759442807133372	0.08295464462433702	12	17	1.4545	15	22	1.5	73	81	1.1111	16	24	1.5333	19	45	2.4444	28	38	1.3704
XM_078015388.1	Parp11	6	+	36590	106299382	106335971	0.5429465865337793	0.031099887386951474	0.0836358553457	57	9	0.1429	85	3	0.0238	198	5	0.0203	98	5	0.0412	147	18	0.1164	200	15	0.0704
XM_040277186.2	Znf281	10	-	149	29057349	29057497	-0.18343619459077104	0.03215872295348548	0.08623973028653006	104	118	1.1359	97	91	0.9375	223	273	1.2252	115	89	0.7719	112	126	1.1261	152	159	1.0464
XM_078049559.1	Polr2m	5	-	270	24453099	24453368	-0.4201078186405275	0.032560126940995714	0.08707090125794359	10	62	6.7778	12	18	1.5455	27	53	2.0	11	30	2.9	30	35	1.1724	24	62	2.6522
XM_078030971.1	Nek1	14	-	202	21615891	21616092	-0.4232071254747246	0.03283299770830717	0.08733699188097734	23	16	0.6818	16	9	0.5333	72	35	0.4789	43	16	0.3571	53	25	0.4615	52	21	0.3922
XM_078021150.1	Sepsecs	9	-	137	18399547	18399683	-0.279650122440631	0.0328431124930566	0.08733699188097734	35	69	2.0	28	30	1.0741	71	135	1.9143	33	58	1.7812	70	78	1.1159	62	89	1.4426
XR_013437953.1	LOC144377210	4	-	553	103344191	103344743	0.7757862766414622	0.03318246967080316	0.08790584979485598	16	3	0.1333	16	6	0.3333	46	7	0.1333	13	3	0.1667	12	7	0.5455	14	5	0.3077
XM_078031253.1	Ido2	14	+	1127	64769530	64770656	0.26240731326825095	0.033241707905617805	0.08790584979485598	41	143	3.55	40	64	1.6154	139	263	1.8986	23	41	1.8182	38	115	3.0811	48	135	2.8511
XM_013364398.4;XM_005338564.5	Naga	6	+	674	5969071	5969744	0.7963644521089309	0.03394748124446398	0.08952355164745071	3	35	17.0	3	21	10.0	9	46	5.625	1	37	NA	4	44	14.3333	7	57	9.3333
XM_005327342.4	Cmpk2	12	+	917	116656264	116657180	-0.49312359291814806	0.034306236927628644	0.0901965414264636	6	26	5.0	15	15	1.0	31	103	3.4	7	16	2.5	23	26	1.1364	10	25	2.6667
XM_005325814.4	Otud1	10	-	3167	80332685	80335851	0.22016062670432976	0.03439216863214946	0.0901965414264636	139	54	0.3841	95	24	0.2447	241	102	0.4208	108	49	0.4486	206	90	0.4341	217	87	0.3981
XM_021731100.3	Pde4b	11	+	2041	51933466	51935506	0.4442221860501415	0.03493269964475495	0.09136244522474372	22	23	1.0476	49	33	0.6667	49	37	0.75	9	15	1.75	16	17	1.0667	25	21	0.8333
XM_013360347.4;XM_040293390.2;XM_078030931.1;XM_021729093.3;XM_078030932.1	Ints10	14	-	222	15080761	15080982	-0.42635428287449534	0.03562811974469624	0.09292594519712553	23	16	0.6818	21	19	0.9	26	34	1.32	15	15	1.0	46	19	0.4	35	33	0.9412
XR_013425641.1	LOC144366577	9	-	822	2637730	2638551	-0.3708058535024375	0.0359356660723496	0.09347200574010059	9	40	4.875	22	83	3.9048	62	95	1.541	16	62	4.0667	28	32	1.1481	16	30	1.9333
XR_013437926.1	LOC144377198	1	+	853	15734586	15735438	-0.40688730571718784	0.03653756798881647	0.09477865047780186	26	157	6.24	9	93	11.5	42	273	6.6341	5	41	10.0	35	157	4.5882	6	35	6.8
XR_005731482.2	LOC120888030	15	-	105	19173305	19173409	0.919188931638146	0.036814067264832655	0.09523639140250187	2	72	71.0	2	32	31.0	7	90	14.8333	1	49	NA	3	105	52.0	4	109	36.0
XM_040272455.2	Arrdc3	1	-	131	99827222	99827352	0.24020964569129394	0.037105365057510095	0.09572983071747862	39	273	7.1579	17	23	1.375	100	892	9.0	53	288	5.5192	21	301	15.0	47	322	6.9783
XM_005318554.5	Gclc	8	+	1634	98914806	98916439	-0.2568938148788391	0.0381152576204531	0.09780518936569096	13	56	4.5833	43	122	2.881	107	435	4.0943	23	72	3.2273	44	160	3.6977	66	170	2.6
XM_013365175.4	Bcl2l11	12	-	341	32135687	32136027	-0.28963656071140914	0.03804796580846479	0.09780518936569096	312	28	0.0868	211	9	0.0381	633	58	0.0902	353	15	0.0398	400	35	0.0852	525	33	0.0611
XM_078048211.1;XM_078048213.1;XM_078048217.1;XM_078048218.1;XM_078048212.1	Gapvd1	4	+	4096	200930162	200934257	-0.21110145046717607	0.038957831400623616	0.09969853627256366	78	96	1.2338	56	70	1.2545	155	178	1.1494	64	72	1.127	96	79	0.8211	103	123	1.1961
XR_013439499.1	LOC120886165	5	+	1425	155039387	155040811	-0.3855157654356853	0.03963275548824704	0.10115384242576725	16	28	1.8	8	18	2.4286	49	136	2.8125	16	35	2.2667	21	38	1.85	38	58	1.5405
XM_005342507.5	Thap1	14	-	140	67804118	67804257	-0.9630424464729044	0.039751981465101456	0.10118686191116734	1	49	NA	2	12	11.0	3	73	36.0	2	22	21.0	3	27	13.0	4	35	11.3333
XR_013431108.1	LOC144370958	15	-	6626	60131550	60138175	-0.2220029095694833	0.04029728453111866	0.10230137299633324	352	24	0.0655	190	31	0.1587	604	98	0.1609	235	29	0.1197	584	63	0.1063	529	57	0.1061
XM_078018800.1	Fndc1	8	-	556	8201102	8201657	0.39071483245791694	0.04155901692476903	0.10494478544397909	36	13	0.3429	41	10	0.225	122	25	0.1983	34	11	0.303	82	27	0.321	82	28	0.3333
XM_078038643.1	LOC110597290	2	-	164	57809812	57809975	-0.3360286087091847	0.04155901550194677	0.10494478544397909	29	28	0.9643	41	9	0.2	95	61	0.6383	58	29	0.4912	45	23	0.5	75	28	0.3649
XM_078028779.1	Map4k4	12	-	255	44798513	44798767	1.0604381314805877	0.04178489012999669	0.10523601958665835	3	80	39.5	3	65	32.0	2	95	94.0	1	77	NA	1	79	NA	3	138	68.5
XM_078020593.1	Cdkal1	8	+	391	151714894	151715284	1.157508773651829	0.04189788696505484	0.10524218572752561	1	24	NA	4	19	6.0	3	25	12.0	1	22	NA	2	30	29.0	1	22	NA
XM_078030445.1	Vapa	13	-	328	89087010	89087337	-0.21283474268463162	0.042073633580682696	0.10540552412844717	32	134	4.2903	36	91	2.5714	118	268	2.2821	47	113	2.4348	81	197	2.45	90	207	2.3146
XR_013435964.1	LOC144375991	3	+	6727	8754321	8761047	-0.1730918722523002	0.042423770059486283	0.1060037509097925	178	92	0.5141	113	34	0.2946	175	103	0.5862	290	98	0.3356	343	165	0.4795	349	162	0.4626
XR_013429546.1	LOC144369781	2	+	197	33618873	33619069	1.2660671189335737	0.04258973133518001	0.10613985400809257	1	18	NA	3	17	8.0	3	58	28.5	1	22	NA	1	35	NA	1	30	NA
XM_078034436.1	Rbm41	x	+	5286	40944672	40949957	0.34833731625333164	0.042878739403996474	0.10658109637755782	47	32	0.6739	44	17	0.3721	106	38	0.3524	24	17	0.6957	38	21	0.5405	64	34	0.5238
XM_078048797.1	Fem1c	1	+	4673	144910130	144914802	-0.16645388399469835	0.04335572574796077	0.10733799205003798	93	97	1.0435	77	82	1.0658	328	265	0.8073	127	116	0.9127	156	117	0.7484	229	190	0.8289
XR_013426837.1	LOC101968211	10	+	576	111392112	111392687	0.29341108720528186	0.04346270818814332	0.10733799205003798	68	191	2.8358	15	33	2.2857	89	177	2.0	18	54	3.1176	40	96	2.4359	20	69	3.5789
XR_013426521.1	LOC144367207	10	+	859	35843375	35844233	1.3027434730673255	0.04363424676824023	0.10733799205003798	1	2	NA	2	2	1.0	5	13	3.0	1	5	NA	2	7	6.0	2	12	11.0
XM_078044502.1	Adamts5	3	-	1896	200425879	200427774	0.6547106836390094	0.0435927941026989	0.10733799205003798	5	6	1.25	6	5	0.8	18	7	0.3529	17	11	0.625	12	14	1.1818	15	22	1.5
XM_040281730.2	Tubgcp3	6	-	184	199125811	199125994	-0.4049562552740924	0.04495264553855597	0.11029618183686929	8	25	3.4286	11	35	3.4	39	57	1.4737	9	34	4.125	31	26	0.8333	24	44	1.8696
XM_005324504.5	Epas1	12	-	587	84590275	84590861	0.13891944254148822	0.046508508957942174	0.1125851080995904	138	358	2.6058	77	160	2.0921	287	361	1.2587	125	308	2.4758	141	240	1.7071	170	323	1.9053
XM_078025949.1	Rragc	11	-	338	27618286	27618623	-0.3441938149919361	0.046417163936523974	0.1125851080995904	17	46	2.8125	15	36	2.5	55	79	1.4444	13	41	3.3333	39	41	1.0526	30	42	1.4138
XR_013426245.1	LOC144367039	10	-	98	88651381	88651478	0.37354490129413526	0.046328517622641466	0.1125851080995904	30	36	1.2069	26	2	0.04	100	6	0.0505	83	95	1.1463	37	3	0.0556	63	4	0.0484
XR_013424027.1	Slc35f5	7	-	311	92797059	92797369	-0.23467499495854371	0.04627816199303982	0.1125851080995904	45	79	1.7727	41	57	1.4	92	122	1.3297	48	59	1.234	78	69	0.8831	73	125	1.7222
XM_078021052.1;XM_078021054.1;XM_078021056.1	Cpeb2	9	+	4006	10014762	10018767	-0.19810569038210785	0.04659509725970443	0.1125851080995904	87	60	0.686	127	47	0.3651	254	74	0.2885	139	46	0.3261	218	79	0.3594	316	114	0.3587
XM_005330217.5	Atp7b	6	-	406	165140453	165140858	-0.21798369162455847	0.04634444236072253	0.1125851080995904	127	40	0.3095	74	33	0.4384	305	158	0.5164	107	33	0.3019	155	61	0.3896	175	71	0.4023
XR_013431360.1	LOC110598950	16	-	655	52181425	52182079	-0.6186872057166197	0.04757133126423022	0.11436340243319992	18	4	0.1765	8	7	0.8571	12	20	1.7273	7	6	0.8333	19	8	0.3889	20	8	0.3684
XM_005325837.5	Dlg5	1	+	1750	45026484	45028233	0.6041602140512619	0.04747646559595564	0.11436340243319992	8	13	1.7143	7	13	2.0	12	24	2.0909	10	14	1.4444	8	20	2.7143	3	26	12.5
XM_013360359.4	Eva1a	12	+	1307	58364847	58366153	-0.19883654888893182	0.048320089764257695	0.11587084497625523	57	216	3.8393	47	94	2.0217	156	303	1.9484	62	108	1.7541	63	138	2.2097	61	146	2.4167
XM_040292605.2	Ldb2	9	-	547	11551327	11551873	0.416700690892514	0.048866992004508086	0.1168878803725922	11	13	1.2	18	20	1.1176	21	38	1.85	14	34	2.5385	28	40	1.4444	23	44	1.9545
XM_021730062.3	Dpy19l3	15	-	374	19921399	19921772	0.6163275564416202	0.04960571940889551	0.11817766775245675	6	18	3.4	6	13	2.4	11	58	5.7	3	27	13.0	4	34	11.0	10	28	3.0
XM_005319654.5	Mrps30	1	-	632	226807123	226807754	-0.30199431582057784	0.04965448224893141	0.11817766775245675	22	21	0.9524	29	41	1.4286	72	54	0.7465	42	32	0.7561	62	29	0.459	53	67	1.2692
XM_005323330.4;XM_021725189.3	Pls3	x	-	142	33619495	33619636	0.2768476452129747	0.049865754053516835	0.11838453331408486	82	29	0.3457	106	20	0.181	156	22	0.1355	128	31	0.2362	170	40	0.2308	159	47	0.2911
XM_078053230.1	Lrig3	6	+	1274	54835123	54836396	-0.40651472516234355	0.05012355068097262	0.1187005478813083	17	32	1.9375	9	11	1.25	36	47	1.3143	18	18	1.0	27	32	1.1923	29	32	1.1071
XM_078032256.1	LOC144370843	15	-	1384	27516346	27517729	-0.5669563629195998	0.05145886915395864	0.1215604055448353	22	6	0.2381	27	6	0.1923	57	17	0.2857	24	5	0.1739	34	6	0.1515	54	9	0.1509
XM_005324141.5	Prrc1	1	-	156	133640748	133640903	-0.22242501703930181	0.05237904505376129	0.12342784874054642	51	51	1.0	36	56	1.5714	126	108	0.856	74	54	0.726	101	72	0.71	87	115	1.3256
XM_021723064.3	Wdr37	10	+	2927	66774435	66777361	-0.19914688125349386	0.053719064211281635	0.12627296081269165	116	173	1.4957	54	57	1.0566	141	157	1.1143	57	61	1.0714	93	86	0.9239	83	102	1.2317
XM_078018452.1	D2hgdh	7	+	867	198524094	198524960	0.5401519918158324	0.054252304274332606	0.12721229967774542	7	57	9.3333	10	62	6.7778	8	104	14.7143	5	50	12.25	9	91	11.25	4	87	28.6667
XM_078031994.1	Plpp2	2	-	1952	168928	170879	0.38735543092941205	0.055218230980777286	0.12915910538992623	19	48	2.6111	24	43	1.8261	60	85	1.4237	8	16	2.1429	20	37	1.8947	11	39	3.8
XR_013426834.1	LOC101971393	10	+	564	111266435	111266998	-0.41424836964020384	0.05570638399264364	0.12966375931784047	24	135	5.8261	2	12	11.0	20	92	4.7895	9	16	1.875	19	94	5.1667	18	82	4.7647
XM_005337216.4	Elp3	14	-	154	8304513	8304666	0.32752786855067434	0.05564892914862783	0.12966375931784047	25	19	0.75	39	15	0.3684	117	39	0.3276	37	18	0.4722	40	31	0.7692	84	37	0.4337
XM_005335938.4	Dnajb9	2	-	139	164224667	164224805	0.2626539654418493	0.056081590705914404	0.13021871793178172	18	165	9.6471	25	185	7.6667	149	298	2.0068	17	126	7.8125	28	83	3.037	22	123	5.8095
XM_021733541.3	Atp23	6	-	60	55653945	55654004	-0.502691440086432	0.057147205554965524	0.13172915178771713	13	10	0.75	11	6	0.5	19	18	0.9444	17	11	0.625	32	15	0.4516	33	18	0.5312
XM_040287030.2	Erg	3	-	159	210474595	210474753	-0.5554629419022005	0.05706578603738338	0.13172915178771713	5	22	5.25	5	9	2.0	11	31	3.0	13	17	1.3333	11	29	2.8	10	22	2.3333
XM_078034638.1;XM_078034639.1;XM_078034636.1;XM_078034640.1;XM_078034637.1;XM_040282352.2;XM_040282360.2	LOC101973943	x	+	2188	69270016	69272203	-0.7467597908480276	0.0570612061995247	0.13172915178771713	4	5	1.3333	8	3	0.2857	21	10	0.45	11	5	0.4	14	4	0.2308	16	5	0.2667
XM_021728190.3	Dmac1	4	-	392	150729852	150730243	-0.29711668834551014	0.05747455897143965	0.13216372014688538	32	27	0.8387	23	24	1.0455	60	49	0.8136	47	44	0.9348	59	34	0.569	72	49	0.6761
XM_005328715.5	Dyrk2	6	-	468	47426043	47426510	-0.271614309276523	0.057618826370869757	0.1321761992893205	34	131	3.9394	22	54	2.5238	46	218	4.8222	16	76	5.0	49	78	1.6042	23	114	5.1364
XM_078019558.1	Hace1	8	+	569	58016475	58017043	0.6858677540404825	0.05800868836604104	0.13260121191657323	5	5	1.0	6	13	2.4	7	27	4.3333	6	16	3.0	3	14	6.5	6	24	4.6
XM_005316325.5	Uqcrb	7	+	207	38873246	38873452	-0.5207902820340231	0.05808267370715445	0.13260121191657323	1	135	NA	7	94	15.5	11	221	22.0	10	107	11.7778	6	104	20.6	8	203	28.8571
XM_078038648.1	LOC110597289	2	-	457	58012454	58012910	0.43025625459977773	0.058606702205230086	0.13347746530951923	13	4	0.25	36	17	0.4571	32	14	0.4194	19	10	0.5	49	27	0.5417	63	39	0.6129
XM_078017211.1	LOC110596984	7	+	5657	81148925	81154581	-0.9734487771612423	0.05913036794879316	0.13434871190274722	37	3	0.0556	34	1	0.0	74	7	0.0822	31	1	0.0	47	2	0.0217	59	2	0.0172
XM_078024436.1;XM_078026469.1;XM_078026899.1	Ate1	1	+	2957	8923886	8926842	-0.29876404456806543	0.05934204053776722	0.1344839756775974	31	45	1.4667	18	27	1.5294	74	103	1.3973	26	21	0.8	41	44	1.075	40	64	1.6154
XM_078044489.1	Mrpl39	3	-	154	199271227	199271380	-0.4835251957605235	0.05947243042045011	0.1344839756775974	18	13	0.7059	15	5	0.2857	32	16	0.4839	17	12	0.6875	37	9	0.2222	43	13	0.2857
XM_040294462.2	LOC101974931	7	-	4443	140013564	140018006	-0.7032463662047022	0.05965725215936447	0.13458223709885064	14	8	0.5385	9	3	0.25	19	8	0.3889	11	6	0.5	19	3	0.1111	19	4	0.1667
XM_040280809.2	Kif21a	6	+	1265	74078045	74079309	0.45994074722478184	0.05986936180770549	0.13474144785091166	7	10	1.5	15	25	1.7143	8	38	5.2857	15	43	3.0	8	43	6.0	20	49	2.5263
XM_013366076.4	Vamp7	x	-	147	210049	210195	-0.3836398580564801	0.06108466976957583	0.13715237174678346	23	16	0.6818	38	18	0.4595	41	39	0.95	20	13	0.6316	31	12	0.3667	44	26	0.5814
XM_005334856.5	Vta1	8	-	184	23112152	23112335	-0.27911495737084585	0.061508493419523046	0.13777902525973162	21	48	2.35	21	36	1.75	50	108	2.1837	25	52	2.125	62	80	1.2951	42	83	2.0
XM_078030298.1	LOC120886266	13	-	455	48091936	48092390	-0.7357746671263674	0.06223226822257138	0.13900713090864705	14	7	0.4615	15	3	0.1429	33	10	0.2812	9	3	0.25	26	2	0.04	15	4	0.2143
XM_013356527.4	Fam204a	1	+	804	11708167	11708970	0.6535461447850371	0.06234878665755493	0.13900713090864705	5	30	7.25	3	28	13.5	14	71	5.3846	4	34	11.0	3	36	17.5	5	46	11.25
XM_013357220.4	Peli1	12	+	2408	69621724	69624131	0.33085424017877296	0.06376788614286326	0.14183884955141546	19	34	1.8333	17	25	1.5	37	74	2.0278	14	38	2.8462	29	60	2.1071	33	70	2.1562
XM_005328076.3	LOC101963917	5	-	911	128475788	128476698	-0.7734388801866069	0.06427854155158164	0.1423097012955947	2	15	14.0	1	10	NA	7	53	8.6667	2	13	12.0	6	28	5.4	11	44	4.3
XM_005335753.5	Hspa4	1	-	345	159714647	159714991	-0.2748531823519115	0.06423865175356136	0.1423097012955947	29	62	2.1786	35	64	1.8529	63	83	1.3226	18	37	2.1176	36	51	1.4286	52	56	1.0784
XM_005335235.4	Slc25a28	1	+	845	27429402	27430246	-0.4280214889194323	0.06515974760158122	0.14392593901787779	13	17	1.3333	14	35	2.6154	15	39	2.7143	11	21	2.0	17	23	1.375	18	27	1.5294
XM_005331012.3	Tra2b	3	-	211	131165462	131165672	-0.09309111218779377	0.06579319283127899	0.14465385583228083	225	375	1.6696	292	251	0.8591	791	473	0.5975	232	240	1.0346	488	322	0.6591	496	455	0.9172
XM_005319463.4	Orc5	2	-	199	174890952	174891150	-0.26969067365728716	0.06574273576814608	0.14465385583228083	41	49	1.2	28	22	0.7778	59	61	1.0345	42	32	0.7561	69	47	0.6765	59	66	1.1207
XM_078040312.1	Cped1	2	-	1303	185097081	185098383	-0.23957433193427188	0.06869301497150657	0.15068145219556278	72	40	0.5493	52	21	0.3922	193	95	0.4896	93	30	0.3152	89	34	0.375	98	53	0.5361
XM_078019475.1	LOC144366111	8	-	244	51903951	51904194	-0.4342960146413591	0.06930616524144699	0.15167694094220124	40	16	0.3846	16	6	0.3333	71	25	0.3429	29	7	0.2143	44	13	0.2791	42	12	0.2683
XM_005330825.4	Nrp1	10	+	2936	91328896	91331831	0.3138209161141189	0.07066759897403792	0.1536500386496995	28	22	0.7778	27	22	0.8077	46	31	0.6667	27	27	1.0	51	39	0.76	49	52	1.0625
XM_078044285.1;XM_013360203.3;XM_013360204.4	Mtx3	1	-	126	90100235	90100360	-0.3899212780691092	0.07068836148536263	0.1536500386496995	15	18	1.2143	18	16	0.8824	27	23	0.8462	18	18	1.0	32	19	0.5806	42	29	0.6829
XR_013439111.1	LOC144377877	1	-	1286	156232130	156233415	1.0215804183975261	0.07069192954681552	0.1536500386496995	8	1	0.0	11	2	0.1	34	3	0.0606	7	2	0.1667	12	2	0.0909	9	3	0.25
XM_040294237.2	Rwdd4	14	-	297	33038042	33038338	0.3079364071971734	0.07210066376386129	0.15635497016673336	20	40	2.0526	39	36	0.9211	36	71	2.0	11	28	2.7	31	43	1.4	32	68	2.1613
XR_013426126.1	LOC144366924	9	+	859	123803740	123804598	1.3801970400466446	0.0731469442625133	0.15826338849525604	2	1	0.0	1	3	NA	1	3	NA	3	10	4.5	1	3	NA	1	10	NA
XR_001229796.3;XR_001229795.3	LOC106144938	4	-	160	52537381	52537540	0.3803871927129529	0.07578550170777854	0.16360044813107746	20	18	0.8947	23	6	0.2273	61	28	0.45	19	18	0.9444	32	25	0.7742	37	14	0.3611
XM_078029336.1	LOC144369401	12	-	697	91181665	91182361	-1.1633416358553395	0.07909400479148013	0.17022437129600443	4	2	0.3333	3	3	1.0	11	3	0.2	3	1	0.0	11	2	0.1	5	1	0.0
XM_040294394.2;XM_040294393.2	Fign	7	-	598	133190804	133191401	-0.3488707325050554	0.07921155092870795	0.17022437129600443	10	36	3.8889	10	15	1.5556	25	99	4.0833	14	46	3.4615	22	45	2.0952	35	78	2.2647
XM_013362415.4	Arid5b	1	-	285	58579756	58580040	-0.20250986053187361	0.07939566233033404	0.17023574445603154	110	67	0.6055	64	54	0.8413	268	61	0.2247	69	32	0.4559	129	45	0.3438	125	54	0.4274
XM_078043126.1;XM_078043124.1;XM_078043128.1;XM_078043130.1;XM_078043125.1;XM_078043132.1;XM_078043131.1;XM_078043127.1;XM_078043133.1;XM_078043134.1;XM_078043129.1	LOC120892872	3	+	411	72076923	72077333	1.0465938241557842	0.08112575535467	0.17355442493852996	1	7	NA	2	6	5.0	3	41	20.0	2	13	12.0	1	23	NA	1	31	NA
XM_078047559.1;XM_078047556.1	Tjp2	4	-	223	142496046	142496268	0.29842175128878595	0.08302471451719803	0.1772186731398487	13	56	4.5833	18	39	2.2353	36	115	3.2571	13	54	4.4167	30	91	3.1034	28	127	4.6667
XM_005327481.3	Bloc1s5	8	-	162	140867461	140867622	0.2686839352656837	0.08406255203587902	0.17903254930236426	32	41	1.2903	28	25	0.8889	79	64	0.8077	22	30	1.381	43	46	1.0714	54	60	1.1132
XM_078015952.1	Rgs7bp	1	-	848	213625239	213626086	0.36503602836758553	0.08634499652012595	0.18226260906243882	59	44	0.7414	31	9	0.2667	66	14	0.2	20	5	0.2105	33	19	0.5625	30	20	0.6552
XM_005331562.5	Cntf	4	-	1372	13434305	13435676	-0.34936211730348843	0.08601023818995429	0.18226260906243882	36	25	0.6857	14	13	0.9231	48	33	0.6809	21	13	0.6	44	21	0.4651	34	23	0.6667
XM_040291778.2	Cbx3	2	-	147	148826891	148827037	-1.0181555970882492	0.0859566913973761	0.18226260906243882	1	61	NA	1	31	NA	2	69	68.0	3	20	9.5	1	32	NA	1	61	NA
XM_078022578.1	Elf3	10	+	777	30448897	30449673	-0.7388286482638294	0.08622006699106015	0.18226260906243882	5	18	4.25	6	11	2.0	10	34	3.6667	2	2	1.0	8	8	1.0	1	8	NA
XM_005338863.5	Tvp23c	3	-	166	58946687	58946852	-0.2117193823226407	0.08713684072660141	0.18352715126487731	26	184	7.32	24	151	6.5217	60	335	5.661	33	172	5.3438	37	211	5.8333	58	299	5.2281
XM_078040935.1	Dnajb6	2	+	1367	230684724	230686090	-0.37334267779093544	0.08797866610236647	0.18489114818863772	16	26	1.6667	15	24	1.6429	35	44	1.2647	12	6	0.4545	18	24	1.3529	26	37	1.44
XM_005320118.5	Mrpl46	5	+	387	137233039	137233425	0.5828265620657912	0.08855807192482645	0.1856988644767286	7	38	6.1667	4	45	14.6667	5	72	17.75	3	41	20.0	7	52	8.5	2	86	85.0
XM_040285752.2	Kdm4c	4	+	32	150091366	150091397	-1.033146830472919	0.08952813927281308	0.18650063148297166	1	19	NA	1	18	NA	1	49	NA	2	26	25.0	4	23	7.3333	1	52	NA
XR_005734173.2	LOC120889931	4	-	3117	205934483	205937599	-0.4193081892937133	0.0893827786165859	0.18650063148297166	16	9	0.5333	17	21	1.25	26	15	0.56	24	12	0.4783	22	10	0.4286	24	18	0.7391
XR_013430884.1	LOC144370859	15	+	1742	32419913	32421654	-0.3635737347134704	0.08934219471501793	0.18650063148297166	40	24	0.5897	14	9	0.6154	67	44	0.6515	28	8	0.2593	23	18	0.7727	38	18	0.4595
XM_078050223.1	Psma6	5	-	197	79525489	79525685	-0.22345044797126504	0.09081535155603539	0.1879998325038961	34	77	2.303	26	36	1.4	91	94	1.0333	33	42	1.2812	70	66	0.942	64	97	1.5238
XM_005337689.5	Gpc4	x	+	2060	18565318	18567377	0.42079822222430535	0.0908402552014624	0.1879998325038961	9	17	2.0	9	8	0.875	16	18	1.1333	21	34	1.65	18	31	1.7647	21	36	1.75
XM_005329817.5	Cited2	8	+	2135	25356933	25359067	-0.32102876076623943	0.09049488145400929	0.1879998325038961	119	40	0.3305	15	5	0.2857	113	31	0.2679	69	19	0.2647	49	17	0.3333	84	13	0.1446
XM_005330133.5	Atg5	8	+	2212	56769439	56771650	-0.2324074285738766	0.09187513492540314	0.1897291289565809	23	82	3.6818	33	69	2.125	51	183	3.64	35	62	1.7941	38	114	3.0541	33	102	3.1562
XM_005322474.4	Srd5a2	12	+	4110	96998113	97002222	-0.25178289805409	0.09268860936421863	0.19058219463225948	60	49	0.8136	157	137	0.8718	48	44	0.9149	29	17	0.5714	46	46	1.0	42	24	0.561
XM_078051282.1	Tjp1	5	+	1586	149971159	149972744	-0.21293921672922966	0.09253474515356822	0.19058219463225948	29	160	5.6786	27	96	3.6538	64	268	4.2381	31	108	3.5667	34	154	4.6364	54	184	3.4528
XM_078039405.1	Ran	2	+	401	106250302	106250702	0.4809378007923776	0.09301880826258709	0.19084893419392868	6	60	11.8	6	40	7.8	17	78	4.8125	5	33	8.0	5	59	14.5	8	70	9.8571
XM_005331029.5	Magef1	3	-	1699	129946977	129948675	0.2991571362632167	0.09363813645378975	0.1917064643096943	39	22	0.5526	38	6	0.1351	89	34	0.375	24	20	0.8261	100	25	0.2424	63	32	0.5
XM_005333731.4	Ide	1	+	2261	33658856	33661116	-0.2874907155773722	0.09416484042895557	0.19237109031838134	22	49	2.2857	14	35	2.6154	59	85	1.4483	27	35	1.3077	23	48	2.1364	29	40	1.3929
XM_005316240.5;XM_005316241.4	Nudcd1	7	+	3133	28314850	28317982	0.3457288640235207	0.09529293138962233	0.19398357661967947	13	18	1.4167	17	33	2.0	26	46	1.8	16	23	1.4667	20	45	2.3158	17	51	3.125
XM_005315970.5	Tmsb4x	x	-	158	118581340	118581497	0.28228389600251824	0.09559453992743035	0.19398357661967947	73	29	0.3889	100	24	0.2323	159	29	0.1772	47	13	0.2609	59	25	0.4138	71	18	0.2429
