Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652341	tts_down_50k_SRR13652341	ratio_SRR13652341	last_exon_SRR13652342	tts_down_50k_SRR13652342	ratio_SRR13652342	last_exon_SRR13652343	tts_down_50k_SRR13652343	ratio_SRR13652343
XM_005335183.5	Tent4a	1	-	751	257924230	257924980	0.550065948992573	0.05492424418035423	0.08021648658308488	9	40	4.875	9	46	5.625	15	69	4.8571	12	64	5.7273	2	20	19.0	5	41	10.0
XM_078053038.1	Dusp6	6	+	1491	28757332	28758822	-0.30811969972266495	0.05499761435104775	0.08021648658308488	43	117	2.7619	86	127	1.4824	54	146	2.7358	22	28	1.2857	14	29	2.1538	22	45	2.0952
XM_078024693.1	Chst15	1	+	2491	7220333	7222823	-0.39897904127015316	0.05693734310298538	0.08290538809927939	8	28	3.8571	13	26	2.0833	34	59	1.7576	28	47	1.7037	16	16	1.0	15	36	2.5
XM_078023399.1;XM_078023411.1;XM_078023404.1;XM_078023400.1;XM_078023403.1;XM_078023405.1;XM_078023414.1;XM_078023407.1;XM_078023412.1;XM_078023415.1	Pard3	10	+	2004	90554493	90556496	0.31449024154863886	0.057354101338192846	0.08337139182718759	13	41	3.3333	20	29	1.4737	28	61	2.2222	44	106	2.4419	26	93	3.68	40	91	2.3077
XR_013425751.1	LOC144366648	9	-	721	28944853	28945573	0.5789446020125596	0.058426659132859	0.08478750870795362	30	95	3.2414	20	39	2.0	89	154	1.7386	5	17	4.0	3	9	4.0	4	13	4.0
XM_078038382.1	LOC101957654	1	+	1013	35564548	35565560	0.6979160230640445	0.05921887513483085	0.08579272330457847	7	4	0.5	6	1	0.0	16	5	0.2667	39	6	0.1316	8	18	2.4286	13	5	0.3333
XM_005320467.5	Esf1	5	+	822	163098781	163099602	0.7325076211092708	0.05981957847374255	0.08637265769575558	2	24	23.0	2	13	12.0	8	28	3.8571	8	36	5.0	2	42	41.0	3	44	21.5
XM_040294058.2	Aga	14	-	237	27819815	27820051	-0.26076962352241523	0.05975050008976555	0.08637265769575558	54	44	0.8113	31	31	1.0	104	87	0.835	57	26	0.4464	46	52	1.1333	74	51	0.6849
XM_040269916.2	Dipk2a	3	+	2825	89759287	89762111	0.41224024816598454	0.06196184868769304	0.08931624342607258	15	28	1.9286	12	27	2.3636	24	80	3.4348	17	42	2.5625	7	45	7.3333	12	32	2.8182
XM_078016605.1;XM_078016612.1;XM_078016610.1;XM_078016608.1;XM_078016611.1;XM_078016613.1;XM_078016609.1	Tsnare1	7	+	1109	2130223	2131331	-0.5955178290903173	0.0631766228922939	0.09091527367805899	3	29	14.0	4	31	10.0	7	64	10.5	10	66	7.2222	7	39	6.3333	7	37	6.0
XM_078047583.1	Smarca2	4	+	915	145087568	145088482	0.4411177304069835	0.06381656901764311	0.09168313748868061	10	54	5.8889	10	25	2.6667	34	114	3.4242	7	62	10.1667	9	26	3.125	9	39	4.75
XM_013363733.4	Ccng2	9	+	1428	58561478	58562905	-0.34944515326345793	0.06520538682247226	0.0935225348435459	15	99	7.0	2	27	26.0	22	114	5.381	26	117	4.64	32	127	4.0645	24	173	7.4783
XM_078039776.1	Tns3	2	+	2915	130025170	130028084	0.2135364856272978	0.06646712248878701	0.09517385313178472	31	67	2.2	38	63	1.6757	54	83	1.5472	122	184	1.5124	53	148	2.8269	95	199	2.1064
XM_005328963.5	Ptcd2	1	-	184	86552678	86552861	0.33828856591707746	0.0665907203707509	0.09519270474226746	27	27	1.0	23	11	0.4545	50	39	0.7755	48	23	0.4681	2	29	28.0	54	33	0.6038
XR_013428380.1;XR_013428379.1	LOC120884803	12	-	588	1147532	1148119	0.2566479945137027	0.07104760546767895	0.10139575482307824	45	49	1.0909	83	63	0.7561	228	102	0.4449	36	38	1.0571	39	27	0.6842	39	29	0.7368
XM_013364115.4;XM_013364118.4;XM_005337992.5	Ppp1r12a	6	+	2190	36941324	36943513	-0.23866615400194294	0.07456639508742499	0.10624170671960387	25	64	2.625	21	51	2.5	62	130	2.1148	47	91	1.9565	50	119	2.4082	55	89	1.6296
XM_005320118.5	Mrpl46	5	+	387	137233039	137233425	0.5013167890863871	0.0761718137787678	0.10835000573811526	7	38	6.1667	4	45	14.6667	5	72	17.75	13	179	14.8333	8	88	12.4286	9	142	17.625
XM_021727049.3	Cops8	7	+	977	195335439	195336415	0.3440339310595182	0.07896864129016298	0.11214327642853458	12	66	5.9091	8	67	9.4286	20	149	7.7895	31	195	6.4667	7	128	21.1667	19	160	8.8333
XM_078040283.1	Znf800	2	+	302	179698012	179698313	-1.0311360006880619	0.08061803627209281	0.11429728168839474	1	76	NA	3	62	30.5	3	180	89.5	2	32	31.0	1	26	NA	1	20	NA
XR_013437826.1	LOC144377156	4	+	217	74971056	74971272	-1.1402190387847768	0.08171072014942352	0.11565622457931539	1	13	NA	1	6	NA	1	20	NA	5	11	2.5	1	16	NA	1	10	NA
XM_078018266.1	Spp2	7	+	161	193167266	193167426	0.6308386717402523	0.08303546219403783	0.11733863673977149	1	60	NA	4	74	24.3333	4	165	54.6667	1	315	NA	12	297	26.9091	7	418	69.5
XM_078049491.1	Dapk2	5	+	222	19033566	19033787	0.7863850537558739	0.0842277277528035	0.11882864373636108	2	56	55.0	2	28	27.0	3	76	37.5	7	172	28.5	1	106	NA	3	116	57.5
XM_078045787.1	LOC101978562	4	+	1202	9288341	9289542	-0.7094890335458025	0.08687787135008575	0.12236719788198352	2	5	4.0	8	24	3.2857	29	100	3.5357	3	4	1.5	4	10	3.0	4	7	2.0
XR_013438794.1;XR_013438793.1	LOC144377749	5	+	292	34224230	34224521	-0.4679901227931574	0.08752154945345442	0.12307271717598321	5	110	27.25	9	38	4.625	6	148	29.4	9	68	8.375	8	74	10.4286	4	40	13.0
XM_040271527.2	Sptlc1	13	+	1361	99745788	99747148	0.3249940490349075	0.08938825168635602	0.12549295269322294	16	41	2.6667	9	40	4.875	24	106	4.5652	16	76	5.0	16	102	6.7333	24	84	3.6087
XM_078026413.1	LOC144368080	11	+	316	50742031	50742346	1.4640633369810063	0.08986696594334412	0.1259598774685571	1	2	NA	1	1	NA	1	2	NA	2	6	5.0	1	8	NA	2	9	8.0
XR_013425253.1	LOC144366253	8	+	1047	116827286	116828332	0.7750372396694604	0.09281213950005023	0.12987672767701833	1	7	NA	2	2	1.0	10	31	3.3333	4	18	5.6667	5	18	4.25	2	20	19.0
XM_078029643.1;XM_078029644.1;XM_078029645.1	Nbas	12	+	373	110370814	110371186	-0.5679729177652713	0.09470396034033812	0.13230926063755505	4	44	14.3333	3	44	21.5	5	79	19.5	8	100	14.1429	4	37	12.0	8	55	7.7143
XM_078049674.1;XM_078049672.1	Sqor	5	-	332	35190614	35190945	-0.297002464060224	0.0993955053472652	0.13857879393573383	50	30	0.5918	41	32	0.775	76	67	0.88	57	14	0.2321	3	20	9.5	36	18	0.4857
XM_078019274.1	Smpdl3a	8	-	438	39886983	39887420	-0.3468989562158469	0.09951307824387383	0.13857879393573383	12	58	5.1818	7	25	4.0	19	93	5.1111	21	47	2.3	14	72	5.4615	16	66	4.3333
XR_013423342.1	LOC101978069	6	+	12529	158071857	158084385	-0.27337058367857614	0.10419898273184869	0.14487019857234446	67	15	0.2121	30	5	0.1379	99	36	0.3571	179	34	0.1854	142	34	0.234	132	34	0.2519
XM_078019600.1	Manea	8	-	181	66141324	66141504	-0.26673841808340426	0.10968379881005004	0.15225029722103564	14	46	3.4615	12	21	1.8182	39	103	2.6842	56	61	1.0909	4	81	26.6667	45	69	1.5455
XM_078044489.1	Mrpl39	3	-	154	199271227	199271380	0.5488675492972381	0.11694413631381366	0.16206727572750382	18	13	0.7059	15	5	0.2857	32	16	0.4839	13	7	0.5	2	5	4.0	9	5	0.5
XR_013439499.1	LOC120886165	5	+	1425	155039387	155040811	-0.34452491329665025	0.11886141690069323	0.16445993799100733	16	28	1.8	8	18	2.4286	49	136	2.8125	10	24	2.5556	15	29	2.0	18	24	1.3529
XM_005329233.5	Ing2	14	+	2003	32918937	32920939	0.2315592655786486	0.11912576345441259	0.16456155143862766	34	75	2.2424	21	45	2.2	76	134	1.7733	26	63	2.48	38	68	1.8108	23	71	3.1818
XM_078046246.1	Apip	4	+	321	29824597	29824917	0.6612020548909361	0.12107478047706179	0.16698633723396364	4	52	17.0	2	18	17.0	1	48	NA	2	120	119.0	13	159	13.1667	2	127	126.0
XM_005330313.5	Snrpe	10	+	245	32142113	32142357	0.6833588045507905	0.12650121675783793	0.17419177131830077	1	52	NA	3	40	19.5	3	89	44.0	4	170	56.3333	3	124	61.5	4	153	50.6667
XM_005335752.4	C1H5orf15	1	+	1449	158853060	158854508	0.30519784914166037	0.12963101639713664	0.1779330193221844	7	34	5.5	18	23	1.2941	25	48	1.9583	24	63	2.6957	18	50	2.8824	19	47	2.5556
XM_040294394.2;XM_040294393.2	Fign	7	-	598	133190804	133191401	0.3035732677583294	0.12960752997582045	0.1779330193221844	10	36	3.8889	10	15	1.5556	25	99	4.0833	25	61	2.5	6	90	17.8	25	66	2.7083
XM_013361348.4	Sem1	2	+	199	198080131	198080329	-0.5464430237276379	0.13336604524232698	0.18276872972795843	3	64	31.5	2	32	31.0	9	115	14.25	8	56	7.8571	5	50	12.25	2	53	52.0
XM_005337128.5	Aqr	5	+	3791	44469909	44473699	-0.2383949053868286	0.13502330668007165	0.18474617517178057	24	32	1.3478	24	31	1.3043	40	69	1.7436	43	58	1.3571	32	46	1.4516	52	53	1.0196
XM_078040935.1	Dnajb6	2	+	1367	230684724	230686090	-0.4472602109960382	0.1358438984682672	0.18557439061750605	16	26	1.6667	15	24	1.6429	35	44	1.2647	10	12	1.2222	7	8	1.1667	6	5	0.8
XM_078022578.1	Elf3	10	+	777	30448897	30449673	-0.46209474938827927	0.14060407361547897	0.19177327762111213	5	18	4.25	6	11	2.0	10	34	3.6667	24	48	2.0435	3	6	2.5	9	21	2.5
XM_021728955.3	Alkbh8	4	-	35	91743864	91743898	1.190082779243144	0.15342133341909908	0.2089244698376989	1	9	NA	1	6	NA	1	8	NA	1	21	NA	1	14	NA	1	18	NA
XM_005333726.4	Cyp26a1	1	-	1517	33159063	33160579	0.35335900765174366	0.15375574186770166	0.2090496048737521	22	24	1.0952	21	14	0.65	81	190	2.3625	10	22	2.3333	5	10	2.25	12	13	1.0909
XM_078016727.1	Tmem65	7	+	7433	15880097	15887529	0.21384063817404816	0.15441004192050647	0.2096085923393332	25	37	1.5	37	52	1.4167	70	89	1.2754	28	55	2.0	39	66	1.7105	36	43	1.2
XM_005340803.5;XM_005340804.5	Rragb	x	+	531	82058126	82058656	-0.40968501672355434	0.1561380265109215	0.21162103593146908	8	54	7.5714	3	44	21.5	7	70	11.5	11	73	7.2	8	51	7.1429	8	68	9.5714
XM_013363894.4	Pdlim5	9	-	22	107629688	107629709	1.017127218040544	0.15968372004433484	0.2160869178621925	1	112	NA	1	57	NA	1	173	NA	2	296	295.0	1	369	NA	1	233	NA
XR_013429546.1	LOC144369781	2	+	197	33618873	33619069	0.7529921262526141	0.1643283287193199	0.2220235413104291	1	18	NA	3	17	8.0	3	58	28.5	3	52	25.5	2	39	38.0	1	28	NA
XM_013360044.3	Mthfs	5	+	809	5580663	5581471	0.22299394870453237	0.16596743453237775	0.22388721215478813	16	113	7.4667	20	139	7.2632	39	330	8.6579	30	190	6.5172	11	146	14.5	22	214	10.1429
XR_005730330.2	Mindy3	10	+	96	86812691	86812786	0.7730841536827974	0.16702196465990032	0.22495770865130327	2	48	47.0	1	23	NA	6	167	33.2	2	79	78.0	2	66	65.0	1	75	NA
XM_005329225.5;XM_021729065.3;XM_078031029.1	Irf2	14	-	191	33810860	33811050	-0.15070828269415654	0.1692691704203314	0.22762874399738797	44	155	3.5814	35	122	3.5588	97	422	4.3854	69	154	2.25	32	165	5.2903	52	210	4.098
XM_078021298.1	Chic2	9	-	488	39357396	39357883	-0.11344450353137554	0.17158006419501537	0.23037697092850973	109	78	0.713	103	97	0.9412	337	214	0.6339	318	110	0.3438	79	106	1.3462	166	135	0.8121
XM_078014929.1	Resf1	6	-	70	76779216	76779285	-0.564027107255111	0.17540511661264124	0.23514651713856416	1	49	NA	2	25	24.0	6	86	17.0	5	65	16.0	4	50	16.3333	5	57	14.0
XM_013359677.4	Anapc10	9	+	383	129271005	129271387	-0.8280834359910976	0.17574843087427777	0.23524091213296186	1	32	NA	1	21	NA	3	76	37.5	2	33	32.0	1	24	NA	3	29	14.0
XM_040285919.2;XM_040285917.2	Aptx	4	-	93	172407284	172407376	0.6426004356970509	0.17711384397051844	0.23670098217455332	2	30	29.0	4	25	8.0	3	54	26.5	3	52	25.5	2	29	28.0	2	46	45.0
XR_013423895.1	LOC144365446	7	+	3972	35363560	35367531	0.3701639342991997	0.18268294204624722	0.2437657833496364	11	21	2.0	10	20	2.1111	24	38	1.6087	14	44	3.3077	4	12	3.6667	8	9	1.1429
XM_005318592.5	Mmut	8	+	1313	102725209	102726521	-0.26628723390546244	0.1835786832940728	0.24458241885547255	12	47	4.1818	4	45	14.6667	24	137	5.913	23	134	6.0455	19	87	4.7778	21	86	4.25
XR_013434537.1	LOC144375104	2	-	2608	61913441	61916048	0.4154510779645226	0.18482303095012298	0.24586026647994755	6	3	0.4	13	8	0.5833	102	26	0.2475	14	8	0.5385	19	6	0.2778	12	9	0.7273
XM_005316218.4	Eif3h	7	+	258	22199690	22199947	-0.4565362889372905	0.18521427868450807	0.24600109125738975	5	38	9.25	1	31	NA	5	69	17.0	9	72	8.875	8	88	12.4286	8	71	10.0
XM_005319206.5;XM_013355978.4	Vps41	2	+	715	137496865	137497579	-0.37427903053788913	0.18908881415456943	0.2502259620605615	6	56	11.0	3	45	22.0	10	125	13.7778	8	111	15.7143	7	62	10.1667	12	79	7.0909
XM_078028779.1	Map4k4	12	-	255	44798513	44798767	0.5648599306148854	0.1887618948668714	0.2502259620605615	3	80	39.5	3	65	32.0	2	95	94.0	4	221	73.3333	1	136	NA	6	135	26.8
XM_005316537.5	Dut	5	-	264	32757411	32757674	0.4064895031985796	0.1892660409089166	0.2502259620605615	11	41	4.0	4	37	12.0	7	37	6.0	12	55	4.9091	1	36	NA	7	41	6.6667
XM_005328679.3	Tmem64	7	+	3773	43557004	43560776	0.2711168488403734	0.19728723226107006	0.260431231560555	12	25	2.1818	10	32	3.4444	33	77	2.375	7	48	7.8333	17	54	3.3125	24	39	1.6522
XM_005335853.4	Dusp10	10	-	88	47955261	47955348	0.9629408628526634	0.19923915833607345	0.26260574080381544	1	65	NA	1	78	NA	1	51	NA	1	184	NA	1	138	NA	2	177	176.0
XM_005332318.5	Ppdpfl	7	-	220	78736681	78736900	-0.16079753441675276	0.20490462689889624	0.26966074562877645	50	40	0.7959	62	70	1.1311	187	319	1.7097	44	28	0.6279	34	42	1.2424	61	89	1.4667
XR_013428845.1	LOC144369328	12	+	35	50236499	50236533	1.0075227228548056	0.20534580501128838	0.2698293962191015	1	18	NA	1	6	NA	1	35	NA	1	37	NA	1	32	NA	1	35	NA
XR_005737823.2;XR_013423937.1	LOC120892965	7	-	263	52815887	52816149	0.4479760032326266	0.20680742069889813	0.2713363723629379	9	45	5.5	8	80	11.2857	10	59	6.4444	3	24	11.5	2	30	29.0	5	35	8.5
XM_078026806.1	LOC120890846	11	+	3133	82332629	82335761	-0.10029423934379997	0.2095921324505805	0.2745720640917939	87	196	2.2674	54	72	1.3396	213	371	1.7453	175	259	1.4828	117	230	1.9741	139	228	1.6449
XR_013430002.1	LOC144370068	2	-	187	125281193	125281379	0.32168574254778726	0.21116993693067712	0.2762192498243455	15	35	2.4286	11	11	1.0	79	208	2.6538	5	11	2.5	3	20	9.5	18	32	1.8235
XM_040285251.2	Cadm1	4	-	55	99156990	99157044	0.9844263742786897	0.2165627442709857	0.2824161657512703	1	41	NA	1	86	NA	1	94	NA	1	166	NA	1	106	NA	1	160	NA
XR_005732848.2	LOC120889066	8	+	429	86349544	86349972	-0.3604127047259353	0.2165528564427621	0.2824161657512703	10	115	12.6667	9	78	9.625	9	303	37.75	7	52	8.5	4	59	19.3333	4	54	17.6667
XM_078050812.1	Glrx5	5	+	573	115272638	115273210	-0.23703670132547053	0.21826289970867502	0.2842033527928669	9	109	13.5	6	62	12.2	13	168	13.9167	75	802	10.8243	27	183	7.0	30	450	15.4828
XM_005317043.3	Gpr180	6	+	3147	185057659	185060805	-0.26110179671683514	0.2266463016945447	0.2946743771654563	6	48	9.4	14	35	2.6154	50	79	1.5918	12	29	2.5455	15	38	2.6429	14	24	1.7692
XM_013363631.4;XM_021734393.3;XM_021734395.3	Ankrd12	13	+	1267	57362676	57363942	0.21382783443741712	0.23444506446175234	0.3041947143954236	16	58	3.8	10	54	5.8889	36	133	3.7714	24	106	4.5652	17	81	5.0	22	107	5.0476
XM_005318554.5	Gclc	8	+	1634	98914806	98916439	0.15981106597849318	0.23467457665076186	0.3041947143954236	13	56	4.5833	43	122	2.881	107	435	4.0943	23	126	5.6818	35	113	3.2941	37	146	4.0278
XR_013431889.1;XR_013431890.1	LOC144371779	x	+	845	94745477	94746321	-0.27344509932138433	0.23528964177855044	0.30453404086052627	4	28	9.0	11	52	5.1	14	69	5.2308	20	78	4.0526	14	66	5.0	19	84	4.6111
XM_078028409.1	LOC144369216	12	+	377	34424301	34424677	-0.5322888740062884	0.23808519200965922	0.30769030811443215	1	37	NA	2	22	21.0	3	61	30.0	10	98	10.7778	3	64	31.5	6	86	17.0
XM_021730062.3	Dpy19l3	15	-	374	19921399	19921772	-0.32793964295410993	0.24601814515878845	0.3172276593703384	6	18	3.4	6	13	2.4	11	58	5.7	15	33	2.2857	5	28	6.75	14	31	2.3077
XM_078029630.1	Rdh14	12	+	1034	107690128	107691161	0.24418105350804575	0.24620104886166636	0.3172276593703384	14	41	3.0769	8	8	1.0	20	33	1.6842	25	53	2.1667	16	56	3.6667	37	61	1.6667
XM_005335235.4	Slc25a28	1	+	845	27429402	27430246	0.2490508402609442	0.2485449248463651	0.31976973913069656	13	17	1.3333	14	35	2.6154	15	39	2.7143	21	60	2.95	22	47	2.1905	15	39	2.7143
XM_040281394.2;XM_078015779.1	Lmo7	6	-	117	134800218	134800334	0.7279172281454555	0.2509659659423026	0.3215289106491739	1	74	NA	2	33	32.0	2	134	133.0	2	98	97.0	1	94	NA	1	87	NA
XR_013435682.1	LOC144375817	3	-	276	58255356	58255631	0.5259056533095722	0.2509640962187076	0.3215289106491739	5	68	16.75	5	32	7.75	6	51	10.0	2	36	35.0	2	16	15.0	2	28	27.0
XM_013359191.4;XM_040268000.2;XM_013359192.4	Cops7b	7	+	1424	191384059	191385482	0.21509627837413064	0.25103127246739443	0.3215289106491739	8	68	9.5714	14	51	3.8462	27	136	5.1923	26	122	4.84	12	106	9.5455	24	142	6.1304
XM_040274829.2	Kif26a	5	+	1189	123097043	123098231	0.5273373160950288	0.2551026707970641	0.3262589053814084	2	9	8.0	5	3	0.5	4	6	1.6667	12	35	3.0909	3	4	1.5	4	10	3.0
XM_078039626.1	LOC144375304	2	+	607	114625753	114626359	-0.38615512349421166	0.2606541368596383	0.3328649866266788	3	27	13.0	1	8	NA	11	141	14.0	16	116	7.6667	3	51	25.0	9	60	7.375
XM_078040384.1	Sdhaf3	2	-	265	197722621	197722885	0.17147450973866185	0.26361063356243375	0.33614255344795546	34	37	1.0909	45	17	0.3636	109	105	0.963	62	38	0.6066	9	34	4.125	61	36	0.5833
XM_078043562.1	Serp1	3	+	1970	101993193	101995162	-0.09700360162352428	0.26928816719549953	0.3428750371085976	81	230	2.8625	94	228	2.4409	179	359	2.0112	101	246	2.45	69	147	2.1471	66	132	2.0154
XM_078046421.1	Sox6	4	+	6645	46634679	46641323	0.11228283106773439	0.27060633824007196	0.3440452264940148	104	66	0.6311	80	28	0.3418	181	87	0.4778	209	157	0.75	181	49	0.2667	147	91	0.6164
XM_040291778.2	Cbx3	2	-	147	148826891	148827037	0.6469560109928028	0.2724619188635094	0.3458942180564729	1	61	NA	1	31	NA	2	69	68.0	3	207	103.0	1	213	NA	5	169	42.0
XM_078015795.1;XM_005319553.5	Erbin	1	-	276	212351969	212352244	0.21287337622100214	0.27419536705550396	0.3475829505909477	13	114	9.4167	9	88	10.875	16	294	19.5333	30	230	7.8966	7	268	44.5	14	225	17.2308
XM_078030019.1;XM_078030018.1	C13H18orf54	13	-	191	19946836	19947026	-0.6202990590116857	0.2777432762316253	0.3515634421610294	25	1	0.0	38	5	0.1081	83	6	0.061	46	1	0.0	9	1	0.0	28	2	0.037
XM_078017160.1	Sub1	1	+	331	241056467	241056797	0.37364945345991074	0.2825570652656777	0.35713224378154573	2	57	56.0	2	55	54.0	9	139	17.25	10	272	30.1111	6	127	25.2	6	186	37.0
XM_078014516.1;XM_078014531.1	LOC101964448	1	+	1823	189706589	189708411	-0.3003635102884313	0.2895516447969053	0.3654370685430928	11	53	5.2	15	33	2.2857	23	79	3.5455	13	25	2.0	3	14	6.5	5	15	3.5
XM_021725027.3;XM_078030067.1;XM_021725029.3;XM_078030068.1	Smad2	13	+	8701	25287985	25296685	0.11566319807994455	0.29150767168849856	0.36736785525655813	67	61	0.9091	47	31	0.6522	145	121	0.8333	143	109	0.7606	88	78	0.8851	97	100	1.0312
XM_040281316.2	Gnl3l	x	+	3726	81086044	81089769	0.1426890087558469	0.2937156734603047	0.3696100883544272	47	25	0.5217	54	19	0.3396	102	52	0.505	127	62	0.4841	113	56	0.4911	118	67	0.5641
XM_078022540.1;XM_078022541.1;XM_078022542.1	Ptprc	10	+	281	27701655	27701935	0.5232494207692044	0.3002770143997071	0.3773160151786407	2	16	15.0	3	22	10.5	7	28	4.5	4	22	7.0	1	9	NA	2	27	26.0
XM_078040037.1	Agmo	2	+	734	158472216	158472949	-0.1507847301608061	0.3065847899666555	0.38468135218523586	23	94	4.2273	13	72	5.9167	36	178	5.0571	49	231	4.7917	40	167	4.2564	29	115	4.0714
XM_013357554.4;XM_040293801.2	Rrm2b	7	+	935	33970576	33971510	0.5085666568468008	0.3072772634533504	0.384989827175564	3	23	11.0	2	8	7.0	7	61	10.0	1	20	NA	4	22	7.0	2	27	26.0
XM_021720039.3	Stard8	x	+	1459	72144244	72145702	0.16936928852076366	0.3123918691583491	0.39082988565239035	21	58	2.85	15	40	2.7857	36	132	3.7429	36	93	2.6286	18	87	5.0588	24	88	3.7826
XM_078030101.1;XM_078030100.1	Pik3c3	13	-	167	30211613	30211779	0.15030488484187657	0.3152946717018397	0.3938898652275157	27	47	1.7692	9	15	1.75	64	91	1.4286	70	89	1.2754	26	83	3.28	71	106	1.5
XM_040281646.2	Polr1d	6	-	125	177132586	177132710	0.5912956074443911	0.32313966451901405	0.403106209573647	5	59	14.5	2	52	51.0	1	91	NA	1	46	NA	2	53	52.0	1	42	NA
XM_005325832.3	Rps24	1	-	98	44844634	44844731	-0.2325077040656036	0.33013741265560337	0.4112405342617487	7	75	12.3333	5	92	22.75	20	143	7.4737	20	95	4.9474	4	95	31.3333	11	108	10.7
XM_005322611.5	Sdc1	12	+	1419	106345627	106347045	-0.1375316953001274	0.33252889753447235	0.41362180328241727	34	56	1.6667	32	84	2.6774	40	146	3.7179	83	152	1.8415	20	65	3.3684	24	63	2.6957
XM_005343102.5	Phlda1	6	+	3175	40168325	40171499	0.26383596538115356	0.3384788071396629	0.4204160399919156	8	19	2.5714	42	22	0.5122	28	35	1.2593	10	10	1.0	6	15	2.8	11	10	0.9
XM_005331823.5	Bet1	2	+	161	200381227	200381387	-0.4280930038411127	0.3400017314444504	0.42169998921599455	4	51	16.6667	1	49	NA	5	82	20.25	5	30	7.25	3	52	25.5	1	49	NA
XM_078034210.1	Fgf13	x	+	1389	14121304	14122692	0.4709973381445361	0.34082191388538946	0.42210989909368635	4	10	3.0	2	6	5.0	2	6	5.0	6	22	4.2	3	17	8.0	7	21	3.3333
XM_005315832.5	Hnmt	7	+	1600	110518521	110520120	-0.1991254890230621	0.3497641512318286	0.43194369392813214	15	51	3.5714	20	33	1.6842	43	97	2.2857	18	47	2.7059	13	18	1.4167	11	22	2.1
XR_013435562.1	LOC120891771	2	-	267	230115542	230115808	0.6598396458193243	0.3497492614165597	0.43194369392813214	27	1	0.0	33	4	0.0938	118	6	0.0427	17	1	0.0	2	1	0.0	11	1	0.0
XR_013438074.1	Cemip2	4	+	104	140192000	140192103	-0.4702598764994488	0.3605799695298344	0.4446637106362193	2	74	73.0	3	57	28.0	2	125	124.0	3	70	34.5	3	41	20.0	1	63	NA
XR_013424694.1;XM_078018769.1;XM_078018768.1;XM_078018766.1	Qki	8	-	271	5059630	5059900	0.2984811318181072	0.3688043563984097	0.45415622173632736	4	98	32.3333	4	115	38.0	5	309	77.0	9	321	40.0	6	308	61.4	5	275	68.5
XR_013424970.1	LOC144366099	8	+	320	51382209	51382528	0.47481919957831337	0.3714472008782649	0.456758184246882	2	23	22.0	3	7	3.0	1	43	NA	1	26	NA	3	42	20.5	3	25	12.0
XM_078022658.1;XM_078022659.1	Mdm4	10	+	99	32720953	32721051	0.45016017070304437	0.37419820560765027	0.45948554591708624	3	76	37.5	2	71	70.0	3	169	84.0	2	118	117.0	2	115	114.0	3	122	60.5
XM_078018500.1	Med10	1	+	416	258198604	258199019	0.298108802706999	0.3760189087858279	0.46106443723098667	4	20	6.3333	6	21	4.0	5	48	11.75	8	66	9.2857	7	33	5.3333	6	51	10.0
XM_078022220.1	LOC144367079	10	-	195	181601	181795	0.39376694317531646	0.3771285283140704	0.46176816961183054	6	28	5.4	4	13	4.0	6	37	7.2	7	31	5.0	1	13	NA	2	13	12.0
XM_005330422.4	Tph2	6	-	967	43565644	43566610	-0.16943361402214258	0.3779392486304054	0.4621044430062546	26	12	0.44	18	24	1.3529	51	54	1.06	39	38	0.9737	28	19	0.6667	35	27	0.7647
XR_005728700.2;XR_013436333.1	LOC120885903	1	-	641	77207688	77208328	0.5602822971171959	0.3808867240501371	0.4650486630753799	27	4	0.1154	25	4	0.125	56	11	0.1818	7	2	0.1667	5	1	0.0	4	1	0.0
XM_078053033.1	Poc1b	6	+	1248	28688415	28689662	0.16583220846537763	0.3832742467115612	0.4673018396964155	18	48	2.7647	11	37	3.6	23	116	5.2273	26	76	3.0	19	89	4.8889	16	87	5.7333
XM_005338857.5	LOC101968186	3	+	3464	57891943	57895406	0.1773539476279097	0.3847241681665571	0.4684071086999607	17	25	1.5	29	21	0.7143	69	69	1.0	26	24	0.92	18	30	1.7059	17	16	0.9375
XM_005318456.5	Cmc2	15	-	150	54952637	54952786	-0.17753431285378102	0.3868835934635375	0.4703718724479116	19	50	2.7222	24	39	1.6522	53	103	1.9615	27	38	1.4231	2	20	19.0	21	26	1.25
XM_078046843.1	Ctsc	4	-	298	74969327	74969624	0.11315597551783702	0.38862804067683787	0.4718272831879356	111	85	0.7636	60	47	0.7797	178	211	1.1864	72	31	0.4225	10	38	4.1111	52	58	1.1176
XM_005342507.5	Thap1	14	-	140	67804118	67804257	0.5221337816474965	0.38924677797202234	0.4719138152065868	1	49	NA	2	12	11.0	3	73	36.0	2	61	60.0	2	43	42.0	1	34	NA
XM_005316590.4	Rsl24d1	5	+	907	26685799	26686705	0.20801008080593028	0.3960528205712134	0.47949091479267686	6	44	8.6	6	49	9.6	10	84	9.2222	28	159	5.8519	8	156	22.1429	19	187	10.3333
XR_013429655.1	LOC120886246	13	+	608	47162830	47163437	0.15483564549700704	0.3986458423921062	0.48070784343798	19	65	3.5556	17	21	1.25	30	71	2.4138	29	47	1.6429	12	82	7.3636	24	42	1.7826
