Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652338	tts_down_50k_SRR13652338	ratio_SRR13652338	last_exon_SRR13652339	tts_down_50k_SRR13652339	ratio_SRR13652339	last_exon_SRR13652340	tts_down_50k_SRR13652340	ratio_SRR13652340
XR_013426550.1	LOC144367219	10	-	475	41299251	41299725	1.405717018964537	1.615619268351481e-07	4.4219405986383016e-07	17	11	0.625	6	1	0.0	6	9	1.6	50	97	1.9592	67	96	1.4394	9	26	3.125
XM_005330815.4	Kif5b	10	+	2531	92241497	92244027	0.46361988167790774	1.6624943727954614e-07	4.5371244122112453e-07	60	112	1.8814	76	116	1.5333	151	174	1.1533	134	215	1.609	89	191	2.1591	84	196	2.3494
XM_078047405.1	LOC110597334	4	+	1558	128613463	128615020	0.9164102290006871	1.6734068696329755e-07	4.5537824871908845e-07	9	30	3.625	18	27	1.5294	42	82	1.9756	27	62	2.3462	11	84	8.3	29	114	4.0357
XM_078052143.1;XM_078052142.1	Ythdf1	5	-	265	199666506	199666770	0.637382782006932	1.7358528489826851e-07	4.7101795071249364e-07	35	109	3.1765	34	113	3.3939	68	197	2.9254	41	212	5.275	54	162	3.0377	17	155	9.625
XM_078047583.1	Smarca2	4	+	915	145087568	145088482	1.0579485756620257	2.4185275713381946e-07	6.54384460016363e-07	10	54	5.8889	10	25	2.6667	34	114	3.4242	13	70	5.75	11	84	8.3	11	113	11.2
XM_005324491.5	Mcfd2	12	+	1495	84072907	84074401	-0.538973944652215	2.539915580942904e-07	6.852706709837407e-07	39	104	2.7105	47	60	1.2826	117	112	0.9569	105	133	1.2692	103	80	0.7745	95	85	0.8936
XM_005343102.5	Phlda1	6	+	3175	40168325	40171499	0.987969028553545	2.6667009533088275e-07	7.174334666998464e-07	8	19	2.5714	42	22	0.5122	28	35	1.2593	13	32	2.5833	12	28	2.4545	48	81	1.7021
XM_040291838.2;XM_040291839.2;XM_078039862.1;XM_078039863.1	Dpy19l1	2	+	2833	141138174	141141006	0.8629556642143089	2.701134383949385e-07	7.246386010198492e-07	18	26	1.4706	22	25	1.1429	38	57	1.5135	33	86	2.6562	27	51	1.9231	24	75	3.2174
XM_005341361.5	Sec22b	11	+	6820	98403483	98410302	0.39219567186262166	2.714327726204447e-07	7.26121004721924e-07	123	103	0.8361	200	67	0.3317	362	163	0.4488	228	147	0.6432	208	139	0.6667	260	168	0.6448
XM_078046842.1	Ctsc	4	-	282	74969327	74969608	0.46733849387318827	3.0309142799968023e-07	8.085284008892878e-07	111	94	0.8455	60	34	0.5593	178	123	0.6893	192	159	0.8272	171	127	0.7412	89	149	1.6818
XM_078046437.1	Copb1	4	+	380	47989092	47989471	1.2296230750320816	3.445359902563583e-07	9.165044459909307e-07	4	100	33.0	8	82	11.5714	11	158	15.7	10	311	34.4444	10	275	30.4444	7	368	61.1667
XM_078018941.1	Stxbp5	8	-	130	18509275	18509404	0.7655268872091253	3.4691939064361025e-07	9.202595600546189e-07	31	29	0.9333	30	20	0.6552	64	47	0.7302	52	71	1.3725	74	44	0.589	14	56	4.2308
XM_005315832.5	Hnmt	7	+	1600	110518521	110520120	0.9875313615429606	3.677650732328368e-07	9.72831073607532e-07	15	51	3.5714	20	33	1.6842	43	97	2.2857	12	41	3.6364	13	58	4.75	11	69	6.8
XM_005342078.5	Vamp7	x	-	152	210038	210189	0.8872246882209466	3.8539375504315363e-07	1.0166236379550597e-06	25	16	0.625	39	18	0.4474	59	39	0.6552	24	30	1.2609	58	28	0.4737	15	40	2.7857
XM_021728190.3	Dmac1	4	-	392	150729852	150730243	0.7369455185023475	4.10822972108791e-07	1.0806926516306254e-06	32	27	0.8387	23	24	1.0455	60	49	0.8136	73	69	0.9444	64	55	0.8571	14	86	6.5385
XM_040281316.2	Gnl3l	x	+	3726	81086044	81089769	0.6354231510016549	4.5450819376019907e-07	1.1922971177033476e-06	47	25	0.5217	54	19	0.3396	102	52	0.505	116	78	0.6696	124	89	0.7154	126	100	0.792
XM_005327368.5	E2f6	12	+	2112	113222898	113225009	0.5379845081495119	4.753906783021493e-07	1.2436325203097662e-06	46	84	1.8444	46	84	1.8444	74	189	2.5753	73	204	2.8194	57	169	3.0	57	196	3.4821
XR_005734285.2	LOC120890021	4	-	284	110643035	110643318	1.215475587261861	5.027042598496629e-07	1.3114626283130325e-06	10	22	2.3333	18	43	2.4706	19	59	3.2222	10	64	7.0	5	15	3.5	7	63	10.3333
XR_013431108.1	LOC144370958	15	-	6626	60131550	60138175	0.4902068657094358	5.349677120470049e-07	1.3917978662321803e-06	352	24	0.0655	190	31	0.1587	604	98	0.1609	672	98	0.1446	485	92	0.188	173	43	0.2442
XM_005339379.5	Pigm	11	+	2112	119709427	119711538	0.6255461180182295	5.419832227255202e-07	1.406186608002925e-06	36	44	1.2286	46	13	0.2667	116	71	0.6087	66	87	1.3231	113	76	0.6696	69	79	1.1471
XM_078043601.1	Bche	3	-	153	110865172	110865324	1.3823452979591508	5.873920873629575e-07	1.5198369036413136e-06	3	8	3.5	8	7	0.8571	22	43	2.0	13	48	3.9167	10	21	2.2222	2	45	44.0
XR_013426836.1	LOC144367450	10	-	107	111365262	111365368	-0.6117898715854245	5.981246621910966e-07	1.5433897958990967e-06	35	198	5.7941	9	128	15.875	49	371	7.7083	58	315	5.5088	85	258	3.0595	18	205	12.0
XM_021726594.3;XM_013358782.4;XM_021726593.3;XM_078016977.1;XM_013358781.4	Drosha	1	-	131	240212657	240212787	0.783981885026918	6.22468673569334e-07	1.5979897216219743e-06	29	40	1.3929	22	16	0.7143	61	54	0.8833	41	84	2.075	51	49	0.96	15	44	3.0714
XM_040283963.2	Rbm41	x	+	5286	40944672	40949957	0.747851987783195	6.226591417935676e-07	1.5979897216219743e-06	47	32	0.6739	44	17	0.3721	106	38	0.3524	58	54	0.9298	42	32	0.7561	59	36	0.6034
XR_013434434.1	LOC144375063	2	-	165	42955960	42956124	1.4904098142056057	6.82224517000512e-07	1.7461259935121213e-06	5	43	10.5	6	12	2.2	8	78	11.0	3	63	31.0	8	87	12.2857	3	96	47.5
XM_078047487.1	C4H9orf40	4	+	1600	137252623	137254222	-1.349805578519876	7.284643477903086e-07	1.859449426839413e-06	4	18	5.6667	8	18	2.4286	12	45	4.0	9	17	2.0	14	17	1.2308	15	15	1.0
XM_013356556.4	Add3	1	-	397	18614936	18615332	1.9581187839083922	7.845037701361815e-07	1.997110404083236e-06	2	26	25.0	5	14	3.25	5	39	9.5	3	47	23.0	3	70	34.5	1	57	NA
XR_013440558.1	LOC144378642	1	+	702	189044210	189044911	1.1444077565534494	7.900451117669073e-07	2.0058249888559284e-06	5	23	5.5	10	30	3.2222	24	174	7.5217	8	160	22.7143	8	64	9.0	10	94	10.3333
XM_005324107.5	Anxa1	4	-	210	138849016	138849225	1.4174676996412032	8.907882875553608e-07	2.2555521612698576e-06	4	17	5.3333	15	21	1.4286	8	14	1.8571	4	37	12.0	8	29	4.0	8	41	5.7143
XM_005328905.5	Kcnj8	6	+	1639	86890253	86891891	0.46222551611495766	9.057592388020007e-07	2.2873439977213192e-06	188	194	1.0321	49	21	0.4167	267	230	0.8609	134	120	0.8947	108	92	0.8505	36	96	2.7143
XM_005320073.5;XM_078051273.1	Tm2d3	5	-	156	149576714	149576869	0.6267104939426477	9.290745065748206e-07	2.3399828662934977e-06	42	39	0.9268	36	21	0.5714	71	68	0.9571	105	87	0.8269	100	68	0.6768	10	94	10.3333
XM_005331029.5	Magef1	3	-	1699	129946977	129948675	0.763444732724492	1.017989460374154e-06	2.557124718764785e-06	39	22	0.5526	38	6	0.1351	89	34	0.375	104	55	0.5243	117	35	0.2931	21	42	2.05
XM_078043672.1	Naaladl2	3	+	7495	120212451	120219945	0.7839272019433972	1.3515186769426489e-06	3.3859475848272186e-06	16	15	0.9333	28	8	0.2593	84	35	0.4096	86	68	0.7882	56	47	0.8364	95	74	0.7766
XM_005335133.3	LOC101970276	4	+	624	131403263	131403886	1.0933327742577112	1.3758691033368896e-06	3.4378576275990355e-06	12	74	6.6364	13	42	3.4167	6	42	8.2	10	99	10.8889	8	87	12.2857	15	173	12.2857
XM_013363733.4	Ccng2	9	+	1428	58561478	58562905	-0.8370647691489306	1.509566764136739e-06	3.7619992779933994e-06	15	99	7.0	2	27	26.0	22	114	5.381	44	138	3.186	40	152	3.8718	42	158	3.8293
XM_005329640.5;XM_005329639.5	Tbx3	2	-	389	87232152	87232540	1.1924924339246286	1.5170438258133374e-06	3.7707099817460123e-06	7	50	8.1667	6	35	6.8	19	117	6.4444	11	134	13.3	8	129	18.2857	5	81	20.0
XM_005317404.3	Eif1b	2	-	142	22420468	22420609	1.3222553491448803	1.5283900639293966e-06	3.788966990945389e-06	8	53	7.4286	1	50	NA	13	72	5.9167	4	160	53.0	9	127	15.75	6	114	22.6
XR_005728533.2	LOC120885806	1	-	196	98178080	98178275	0.7243717801166939	1.633475611204983e-06	4.038907059559058e-06	26	108	4.28	23	70	3.1364	76	225	2.9867	31	208	6.9	16	55	3.6	14	86	6.5385
XM_005327670.5	Sowahc	12	-	4386	45632922	45637307	0.9583420791397802	1.8354105072376454e-06	4.526389974880339e-06	13	15	1.1667	15	3	0.1429	58	22	0.3684	47	35	0.7391	48	44	0.9149	30	37	1.2414
XM_078016315.1;XM_078016316.1;XM_078016317.1;XM_078016318.1;XM_078016319.1;XM_078016320.1	LOC101967703	6	+	7339	191818219	191825557	-1.1099428046646018	1.934501472496754e-06	4.758371154427081e-06	11	7	0.6	18	5	0.2353	118	54	0.453	60	16	0.2542	49	12	0.2292	49	5	0.0833
XM_005325763.5	Eif4e	9	+	361	103834410	103834770	1.4415837677752026	2.1405772616933146e-06	5.251623489180231e-06	6	45	8.8	6	77	15.2	10	127	14.0	4	130	43.0	5	110	27.25	3	120	59.5
XM_078040594.1	Akr1d1	2	+	468	215602434	215602901	0.49870656487625026	2.507688975967533e-06	6.136386202173782e-06	30	158	5.4138	24	101	4.3478	85	336	3.9881	51	345	6.88	81	379	4.725	62	471	7.7049
XM_005336386.5	Txndc9	12	-	158	38430661	38430818	0.6515375070263654	2.5997874834130383e-06	6.345357594825122e-06	42	27	0.6341	42	23	0.5366	74	39	0.5205	96	81	0.8421	111	53	0.4727	27	58	2.1923
XM_078021443.1	Cnot6l	9	-	101	59030192	59030292	1.5827660337165173	2.8092083259229116e-06	6.838869626347037e-06	2	126	125.0	6	56	11.0	7	141	23.3333	3	222	110.5	4	149	49.3333	2	198	197.0
XM_005324230.3	Ndfip1	1	+	985	122489132	122490116	0.6344538297451949	2.8882438478553763e-06	7.013248522869337e-06	16	111	7.3333	18	66	3.8235	42	190	4.6098	37	231	6.3889	32	309	9.9355	55	395	7.2963
XM_040292605.2	Ldb2	9	-	547	11551327	11551873	1.0155826925052058	2.9324372892823005e-06	7.1023481149625034e-06	11	13	1.2	18	20	1.1176	21	38	1.85	13	33	2.6667	24	36	1.5217	6	50	9.8
XR_013427849.1	LOC144368081	11	-	745	50810946	50811690	0.5058977612067168	3.3816857773144594e-06	8.169531712032635e-06	47	105	2.2609	29	14	0.4643	101	168	1.67	81	169	2.1	85	176	2.0833	61	149	2.4667
XM_021732242.3;XM_078026637.1	Znhit6	11	-	212	68891776	68891987	0.8799663814576197	3.5825805959344593e-06	8.632834158651229e-06	40	10	0.2308	27	14	0.5	87	18	0.1977	65	18	0.2656	51	16	0.3	15	30	2.0714
XM_005325837.5	Dlg5	1	+	1750	45026484	45028233	1.264735812554411	3.6570500295156504e-06	8.789914664851068e-06	8	13	1.7143	7	13	2.0	12	24	2.0909	11	47	4.6	12	44	3.9091	5	30	7.25
XM_005321415.5	Sod2	8	+	2084	7754692	7756775	0.47339132998211725	3.9697098690998825e-06	9.517253787436933e-06	63	68	1.0806	65	37	0.5625	152	96	0.6291	84	94	1.1205	151	124	0.82	106	122	1.1524
XM_078018129.1;XM_078018130.1;XM_078018137.1;XM_078018135.1	Agfg1	7	+	685	188091501	188092185	1.0291791019795442	4.388097886796663e-06	1.0493759340395049e-05	9	40	4.875	8	43	6.0	20	123	6.4211	11	127	12.6	10	102	11.2222	9	104	12.875
XM_013358906.4;XM_013358907.4	Ecd	1	+	345	49135201	49135545	1.7091837746826908	4.508072862199115e-06	1.0753513855170181e-05	1	23	NA	5	10	2.25	5	38	9.25	2	68	67.0	4	78	25.6667	4	57	18.6667
XM_078031253.1	Ido2	14	+	1127	64769530	64770656	0.5116474898896459	5.079265403240595e-06	1.2085588786102622e-05	41	143	3.55	40	64	1.6154	139	263	1.8986	60	171	2.8814	36	117	3.3143	39	128	3.3421
XM_021721160.3	Phkb	15	+	608	27278338	27278945	1.3559544994049952	5.65295174474155e-06	1.3416905519474304e-05	4	23	7.3333	5	20	4.75	12	79	7.0909	9	82	10.125	5	89	22.0	3	69	34.0
XM_005325132.5	Ids	x	+	3814	5248442	5252255	0.83373591263325	7.344779505446443e-06	1.7388765479144454e-05	25	27	1.0833	21	14	0.65	43	13	0.2857	45	41	0.9091	33	37	1.125	25	33	1.3333
XR_013423895.1	LOC144365446	7	+	3972	35363560	35367531	-0.8629982487025804	7.536319351038504e-06	1.7797741709310384e-05	11	21	2.0	10	20	2.1111	24	38	1.6087	68	74	1.0896	33	29	0.875	37	35	0.9444
XM_078043126.1;XM_078043124.1;XM_078043128.1;XM_078043130.1;XM_078043125.1;XM_078043132.1;XM_078043131.1;XM_078043127.1;XM_078043133.1;XM_078043134.1;XM_078043129.1	LOC120892872	3	+	411	72076923	72077333	2.306057525111498	7.652166628537935e-06	1.8026372629913992e-05	1	7	NA	2	6	5.0	3	41	20.0	2	73	72.0	1	53	NA	2	71	70.0
XM_040277157.2;XM_005320410.4	Irf2bp2	10	-	1120	62036434	62037553	0.41461784144146685	9.122009079555194e-06	2.1435589574041613e-05	34	625	18.9091	32	425	13.6774	87	1759	20.4419	92	1876	20.6044	64	1280	20.3016	55	1920	35.537
XM_013361348.4	Sem1	2	+	199	198080131	198080329	1.498826337670064	1.0280499134165528e-05	2.4098100693204838e-05	3	64	31.5	2	32	31.0	9	115	14.25	7	182	30.1667	4	181	60.0	2	213	212.0
XM_005338857.5	LOC101968186	3	+	3464	57891943	57895406	0.7056081108946044	1.1018397049916752e-05	2.576400495375596e-05	17	25	1.5	29	21	0.7143	69	69	1.0	42	61	1.4634	28	49	1.7778	30	53	1.7931
XM_078050735.1;XM_005339139.5	Cpsf2	5	+	2618	112404035	112406652	0.5409290056650969	1.1660538905285441e-05	2.7198350599274167e-05	38	42	1.1081	36	42	1.1714	92	102	1.1099	65	93	1.4375	59	96	1.6379	53	100	1.9038
XM_005332507.5	Golim4	3	-	72	113158115	113158186	2.260456268570577	1.3559070822039973e-05	3.1548992797228146e-05	3	48	23.5	1	21	NA	3	68	33.5	2	122	121.0	1	146	NA	1	110	NA
XM_005324782.5	Spry2	6	+	1769	130880497	130882265	0.3760329894029954	1.4895454282662525e-05	3.457351766098385e-05	47	135	2.913	50	85	1.7143	154	431	2.8105	113	315	2.8036	92	344	3.7692	97	325	3.375
XR_013437674.1	Pfdn1	1	-	118	120627809	120627926	0.7439541510636405	1.5658983590250146e-05	3.6256864205298015e-05	25	25	1.0	19	22	1.1667	11	67	6.6	21	64	3.15	55	83	1.5185	4	91	30.0
XR_013426236.1	LOC144367032	10	-	413	70166150	70166562	0.8314782213080479	1.6034304943834662e-05	3.703533361417421e-05	58	56	0.9649	8	21	2.8571	18	13	0.7059	24	32	1.3478	30	52	1.7586	10	42	4.5556
XM_078034646.1	Ar	x	+	1522	71268315	71269836	1.1031602206905324	1.6210855678510285e-05	3.7352020261676984e-05	8	18	2.4286	10	15	1.5556	11	27	2.6	10	32	3.4444	11	52	5.1	9	51	6.25
XM_005328963.5	Ptcd2	1	-	184	86552678	86552861	0.7586761731428369	1.6505209789780825e-05	3.7937945803209805e-05	27	27	1.0	23	11	0.4545	50	39	0.7755	43	32	0.7381	38	38	1.0	12	44	3.9091
XR_013429402.1;XR_013429401.1	LOC144369611	12	-	100	96927354	96927453	1.324267057027081	1.6646533501292144e-05	3.817013856107424e-05	22	10	0.4286	24	10	0.3913	53	15	0.2692	8	8	1.0	13	10	0.75	3	4	1.5
XM_078050832.1;XM_078050831.1	Setd3	5	-	176	118570179	118570354	0.6520888433786404	1.7156911833208518e-05	3.905671996646266e-05	21	67	3.3	22	40	1.8571	51	84	1.66	32	110	3.5161	49	103	2.125	10	67	7.3333
XM_005335752.4	C1H5orf15	1	+	1449	158853060	158854508	0.7813775456600446	1.7119395194940286e-05	3.905671996646266e-05	7	34	5.5	18	23	1.2941	25	48	1.9583	24	96	4.1304	27	104	3.9615	28	88	3.2222
XR_013431969.1;XR_013431968.1	LOC144371868	y	-	522	22882485	22883006	0.8729322268471198	1.7093409758824894e-05	3.905671996646266e-05	4	31	10.0	11	26	2.5	25	130	5.375	5	96	23.75	20	109	5.6842	32	254	8.1613
XM_005339972.4	Snx12	x	-	368	74244309	74244676	1.065697014967096	1.8194365765317565e-05	4.131909923202814e-05	10	15	1.5556	11	17	1.6	20	67	3.4737	9	75	9.25	10	26	2.7778	5	20	4.75
XR_013430002.1	LOC144370068	2	-	187	125281193	125281379	0.8251768288048027	1.9052517156489365e-05	4.316443480190294e-05	15	35	2.4286	11	11	1.0	79	208	2.6538	33	96	2.9688	3	4	1.5	14	101	7.6923
XM_078029630.1	Rdh14	12	+	1034	107690128	107691161	0.8837641925078793	2.1351916012072793e-05	4.825838774089006e-05	14	41	3.0769	8	8	1.0	20	33	1.6842	14	62	4.6923	21	70	3.45	22	65	3.0476
XM_078017166.1	Mrpl15	7	-	181	73975975	73976155	0.48307433812720046	2.2265929708596602e-05	5.0204370081049955e-05	65	41	0.625	69	28	0.3971	150	57	0.3758	147	77	0.5205	235	64	0.2692	21	67	3.3
XM_005333681.5	Hif1an	1	-	177	26493733	26493909	-0.6387740097816343	2.382873693667867e-05	5.360050802621069e-05	19	99	5.4444	12	74	6.6364	20	190	9.9474	54	191	3.5849	65	177	2.75	8	164	23.2857
XM_040273534.2	C1H10orf143	1	+	2872	2512007	2514878	-0.9180020380763393	2.4132955012424717e-05	5.4156181034991015e-05	12	27	2.3636	13	17	1.3333	29	53	1.8571	36	29	0.8	19	22	1.1667	11	10	0.9
XM_005329279.5	Naf1	14	-	552	16665180	16665731	0.590184334372018	2.9036643821128766e-05	6.500638699434738e-05	39	28	0.7105	23	26	1.1364	52	63	1.2157	66	56	0.8462	68	75	1.1045	19	97	5.3333
XM_005328636.5	Ripk2	7	-	487	44280097	44280583	0.48736418905781165	3.441103098999222e-05	7.685671308377979e-05	55	66	1.2037	67	57	0.8485	87	124	1.4302	60	87	1.4576	71	70	0.9857	24	88	3.7826
XM_021725027.3;XM_078030067.1;XM_021725029.3;XM_078030068.1	Smad2	13	+	8701	25287985	25296685	0.4143823187574999	3.6163687457501325e-05	8.058120475824413e-05	67	61	0.9091	47	31	0.6522	145	121	0.8333	145	113	0.7778	113	154	1.3661	128	154	1.2047
XR_005736534.2;XR_013435097.1;XR_013435099.1;XR_013435098.1	LOC120891947	2	-	161	149063297	149063457	1.275892709521285	3.643778893961289e-05	8.100137588219109e-05	27	4	0.1154	19	3	0.1111	59	9	0.1379	32	10	0.2903	33	6	0.1562	5	7	1.5
XR_005728700.2;XR_013436333.1	LOC120885903	1	-	641	77207688	77208328	1.3307129876196901	3.812539740223405e-05	8.455445278668769e-05	27	4	0.1154	25	4	0.125	56	11	0.1818	21	7	0.3	10	5	0.4444	14	7	0.4615
XM_005337655.5	Bcas2	11	-	163	107331037	107331199	0.32454751501793555	3.916085535311606e-05	8.664796733504884e-05	94	127	1.3548	89	92	1.0341	288	220	0.7631	159	220	1.3861	166	162	0.9758	126	171	1.36
XM_040291411.2	Chchd3	2	-	260	210198435	210198694	0.7173048642065276	3.958461938434037e-05	8.738143253373039e-05	13	36	2.9167	11	34	3.3	27	60	2.2692	36	147	4.1714	47	98	2.1087	4	105	34.6667
XR_005737857.2	LOC120892981	7	+	4517	66082980	66087496	0.5071215282162664	4.324955712018985e-05	9.524960602981346e-05	59	69	1.1724	18	29	1.6471	47	54	1.1522	94	132	1.4086	70	123	1.7681	79	176	2.2436
XM_078019274.1	Smpdl3a	8	-	438	39886983	39887420	0.7560035228532288	4.4765748379400445e-05	9.836000862016757e-05	12	58	5.1818	7	25	4.0	19	93	5.1111	24	211	9.1304	31	132	4.3667	14	224	17.1538
XM_078020547.1	Hivep1	8	+	1718	144381408	144383125	0.6967291478754268	4.500867340769271e-05	9.866484656732639e-05	26	171	6.8	5	37	9.0	71	357	5.0857	13	149	12.3333	19	180	9.9444	17	133	8.25
XM_005325921.5;XM_013358857.4	Nudt13	1	-	152	49227236	49227387	0.8618029128972056	4.5733447419058024e-05	0.0001000221124846373	12	17	1.4545	15	22	1.5	73	81	1.1111	8	24	3.2857	23	34	1.5	10	34	3.6667
XM_078049674.1;XM_078049672.1	Sqor	5	-	332	35190614	35190945	0.5900705679870062	4.728185393200323e-05	0.00010317031261199783	50	30	0.5918	41	32	0.775	76	67	0.88	54	62	1.1509	74	46	0.6164	9	35	4.25
XM_005324360.5	Nabp1	7	+	1344	157223391	157224734	0.5847431716042671	4.783159092133998e-05	0.00010412992322415853	28	255	9.4074	72	511	7.1831	95	460	4.883	21	221	11.0	14	124	9.4615	14	135	10.3077
XM_078029613.1	Tdrd15	12	-	2362	105580255	105582616	0.5280430235808321	4.807638750418288e-05	0.00010442279579463575	17	8	0.4375	48	33	0.6809	68	57	0.8358	105	127	1.2115	106	135	1.2762	192	146	0.7592
XM_005320270.4;XM_040277783.2;XM_021723005.3	Cdc123	10	+	278	76613075	76613352	1.0616569564557732	5.3061308269716495e-05	0.00011498640487739478	8	47	6.5714	6	47	9.2	11	101	10.0	10	110	12.1111	4	92	30.3333	7	130	21.5
XM_005315795.5	Arl6ip6	7	+	6092	123722138	123728229	-0.5186482249326873	5.323889533391806e-05	0.00011510783991146211	56	37	0.6545	47	32	0.6739	132	85	0.6412	108	47	0.4299	90	50	0.5506	84	33	0.3855
XM_040281730.2	Tubgcp3	6	-	184	199125811	199125994	0.783853782778961	5.340821906986883e-05	0.00011521089626233662	8	25	3.4286	11	35	3.4	39	57	1.4737	28	92	3.3704	21	61	3.0	9	57	7.0
XM_078039700.1;XM_078039698.1;XM_078039702.1	Mtmr3	2	+	2171	119744214	119746384	0.6062994304442997	5.7962453468235765e-05	0.00012475100780549834	21	46	2.25	14	23	1.6923	37	67	1.8333	60	112	1.8814	40	120	3.0513	33	153	4.75
XM_005329736.4	Tmem38b	4	+	1929	184099305	184101233	0.9974757736515991	5.968390937230929e-05	0.00012816476683804285	5	33	8.0	8	38	5.2857	17	67	4.125	5	72	17.75	8	75	10.5714	15	108	7.6429
XM_078017687.1;XM_078017690.1	Ube2e3	7	+	637	148290564	148291200	1.012746094278295	6.360595271693343e-05	0.00013627791226908587	5	30	7.25	8	28	3.8571	13	72	5.9167	10	80	8.7778	6	82	16.2	11	105	10.4
XM_005323041.4	Txnl1	13	+	235	18061317	18061551	0.887164548126542	7.020385197796267e-05	0.00015007460005221366	8	95	13.4286	5	101	25.0	15	206	14.6429	11	304	30.3	10	326	36.1111	14	306	23.4615
XR_005731482.2	LOC120888030	15	-	105	19173305	19173409	1.73211249917215	7.098242901450763e-05	0.00015139720783049262	2	72	71.0	2	32	31.0	7	90	14.8333	2	143	142.0	3	108	53.5	1	109	NA
XM_078025949.1	Rragc	11	-	338	27618286	27618623	0.6227104570448017	7.640676813537695e-05	0.0001626004706161842	17	46	2.8125	15	36	2.5	55	79	1.4444	37	94	2.5833	39	70	1.8158	11	94	9.3
XM_078020595.1	Cdkal1	8	+	391	151714894	151715284	1.9003211232800583	8.248428650759933e-05	0.00017514040206882637	1	24	NA	4	19	6.0	3	25	12.0	1	53	NA	2	49	48.0	2	56	55.0
XR_013423826.1	LOC144365420	7	-	380	15565968	15566347	0.6807623841922097	8.678021655271422e-05	0.0001838498100121261	24	236	10.2174	28	58	2.1111	57	161	2.8571	21	126	6.25	9	48	5.875	8	52	7.2857
XM_078035524.1;XM_078035523.1;XM_078035522.1;XM_078035521.1	LOC144372105	y	-	222	22599877	22600098	0.716468271493803	9.110340050604991e-05	0.00019257794705185104	18	14	0.7647	12	13	1.0909	31	58	1.9	36	65	1.8286	46	54	1.1778	8	62	8.7143
XM_078044502.1	Adamts5	3	-	1896	200425879	200427774	1.1618841541871965	9.655400948555833e-05	0.0002036450935029482	5	6	1.25	6	5	0.8	18	7	0.3529	16	20	1.2667	21	13	0.6	6	32	6.2
XM_078049285.1	LOC110598451	5	-	240	9538460	9538699	0.7947958827990145	9.858195436502423e-05	0.00020746024618595102	13	17	1.3333	9	21	2.5	35	49	1.4118	31	50	1.6333	10	47	5.1111	15	49	3.4286
XM_005338512.5	Hmgb3	x	-	98	4011828	4011925	1.407755296213959	0.00010070842146590171	0.00021146535505146103	3	10	4.5	4	8	2.3333	7	12	1.8333	3	25	12.0	10	29	3.1111	3	36	17.5
XM_078053034.1	Poc1b	6	+	1248	28688415	28689662	0.6513264288054763	0.00011423195942965483	0.00023933111853956444	18	48	2.7647	11	37	3.6	23	116	5.2273	20	154	8.0526	26	120	4.76	31	180	5.9667
XM_078044262.1	Nectin3	3	-	588	155706128	155706715	0.5046422096608918	0.00011471600014526498	0.00023981468463038836	42	75	1.8049	34	31	0.9091	100	148	1.4848	51	77	1.52	56	70	1.2545	11	78	7.7
XR_013434668.1	LOC144375182	1	-	62	39848186	39848247	0.7229958826353158	0.00011792209310635753	0.0002459740576469616	43	30	0.6905	31	8	0.2333	36	77	2.1714	24	32	1.3478	30	23	0.7586	3	22	10.5
XM_078030861.1	Adra1a	14	+	5873	9536149	9542021	0.23523908378670846	0.00012184368872238462	0.00025359554553867745	151	198	1.3133	166	157	0.9455	305	315	1.0329	453	565	1.2478	204	253	1.2414	244	326	1.3374
XM_078047227.1	Znf202	4	-	145	106454175	106454319	0.9154948796943144	0.0001255280537926061	0.00026069093627543413	6	26	5.0	13	59	4.8333	9	45	5.5	10	107	11.7778	17	76	4.6875	4	92	30.3333
XM_021730097.3;XM_021730098.3;XM_078026498.1;XM_078026499.1	Tyw3	11	+	454	59143513	59143966	0.8608448570482166	0.0001272252964384022	0.0002636375398843914	9	33	4.0	8	14	1.8571	16	48	3.1333	16	51	3.3333	14	70	5.3077	10	94	10.3333
XM_078018997.1;XM_078019016.1;XM_078019000.1;XM_078019026.1;XM_078019027.1;XM_078019021.1	Hivep2	8	+	2494	22585691	22588184	0.7539069858221972	0.0001324969423578837	0.0002739620183688119	22	24	1.0952	5	11	2.5	32	37	1.1613	21	40	1.95	25	40	1.625	28	84	3.0741
XM_040288092.2	Hnrnpr	11	-	155	15499567	15499721	0.6360654915935938	0.0001355770059908717	0.00027971987946264816	14	57	4.3077	13	61	5.0	32	112	3.5806	32	148	4.7419	28	118	4.3333	9	162	20.125
