chr	Gene	Transcript1	Transcript2	TTS_transcript1	TTS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
x	Atp11c	XM_078034189.1	XM_040286275.2	13100973	13107077	34.667	32.333	31.0	1.043	102.333	36.0	102.333	0.352	0.33998133522461466	7.795886278982692e-24	6.938338788294596e-22		transcript2	
5	Papola	XM_005333898.4	XR_001230024.4	116145873	116148296	166.0	73.333	166.0	0.442	488.667	117.667	488.667	0.241	0.5544622448950313	1.6814385558086203e-23	1.4780052490564662e-21	transcript2	transcript2	
12	Ppm1b	XM_040271023.2	XM_005324515.5;XM_078029276.1;XM_078029275.1	86374123	86388067	157.333	108.333	107.667	1.006	222.0	186.0	103.333	1.8	1.9021228965030494	2.406266729327068e-23	2.0893437942449665e-21			
11	Znf644	XR_013427897.1	XM_021728026.3;XM_021728027.3	74263828	74329287	53.667	3.0	35.333	0.085	54.667	25.333	42.0	0.603	7.1859789600839195	7.709885973225858e-23	6.5350462058771554e-21			
8	Scaf8	XR_013424748.1;XR_013424746.1;XR_013424747.1;XM_078018851.1	XM_078018852.1	11730676	11782601	47.333	39.333	47.333	0.831	118.667	38.333	118.667	0.323	0.3876391818791608	9.377782745789267e-23	7.855272135296422e-21	transcript2	transcript2	
3	Llgl2	XM_013361619.4	XM_078041690.1	5739791	5745451	27.333	27.333	18.0	1.518	84.0	84.0	15.667	5.362	3.7739402762207095	1.4151378449294156e-22	1.1716024948717953e-20	transcript1	transcript1	
10	Epc1	XM_040276698.2	XM_005330816.3	92052437	92057185	143.0	79.667	143.0	0.557	380.333	118.667	380.333	0.312	0.5612694531795523	1.8420909109668578e-22	1.507550262768279e-20	transcript2	transcript2	
7	Pnkd	XM_005330463.4	XM_040267796.2	180341200	180404180	25.667	19.333	24.0	0.806	74.0	15.667	72.333	0.217	0.2701727988955109	1.031134003144429e-21	8.157415669320372e-20			
15	Slc38a7	XM_021721554.3	XM_040279294.2	36680964	36685805	111.667	4.333	44.667	0.097	124.333	59.0	124.333	0.475	4.581584945437446	1.492738952830059e-21	1.1679452026538485e-19		transcript2	
13	Auh	XM_078030671.1	XR_013430008.1	99065330	99070763	45.0	45.0	29.333	1.534	113.0	113.0	27.0	4.185	2.751084020658148	4.729267855697005e-21	3.660042079626378e-19	transcript1	transcript1	
6	Erc1	XM_021732176.3;XM_021732171.3;XM_040281168.2;XM_040281173.2;XM_040281169.2	XM_078015481.1	108634063	108674642	45.0	45.0	22.333	2.015	161.0	161.0	28.333	5.682	2.782291367641932	5.466680995154711e-21	4.185243944677585e-19	transcript1	transcript1	
3	Son	XM_078044564.1	XM_078044563.1	206357210	206360155	135.333	81.667	135.333	0.603	366.0	94.0	283.667	0.331	0.5544256663815688	6.0618849954206195e-21	4.591555443339873e-19	transcript2		
6	Amdhd1	XM_078052972.1	XM_078052973.1	23039119	23042488	225.667	225.667	112.333	2.009	233.333	233.333	68.667	3.398	1.7611194311475762	8.735664651654647e-21	6.547150770503273e-19	transcript1	transcript1	
4	Il11ra	XM_005326227.5	XM_040285963.2	173568963	173575887	67.667	8.667	67.667	0.128	26.333	15.333	26.333	0.582	4.32635243908105	1.462874409597018e-20	1.073779979003172e-18	transcript2	transcript2	
10	Eef2k	XM_005323734.5	XM_078024237.1	129883642	129893862	70.333	70.333	49.0	1.435	138.333	138.333	41.333	3.347	2.2504671174631157	2.1871100166979705e-20	1.5890023794785255e-18	transcript1	transcript1	
7	Pnkd	XM_005330463.4	XM_005330462.5	180341200	180402650	25.667	19.333	25.667	0.753	74.0	15.667	74.0	0.212	0.28489424144642056	2.7842562128412213e-20	2.0024145692353026e-18	transcript2	transcript2	
12	Asap2	XM_078029686.1;XM_078029685.1	XM_078029689.1	114760416	114859915	31.333	31.333	30.0	1.044	65.0	65.0	20.0	3.25	3.0479077418209295	5.095089782029434e-20	3.591786064163324e-18	transcript1	transcript1	
4	Fnbp4	XR_013437572.1	XM_005329962.5	19195784	19213056	51.667	50.0	51.667	0.968	108.0	46.667	108.0	0.432	0.4438674996577283	5.685899851699234e-20	3.968981072950838e-18	transcript2	transcript2	
3	Cdv3	XM_078043335.1;XM_021727552.3	XM_005327022.5	80880576	80883535	123.667	114.333	95.333	1.199	132.0	90.667	132.0	0.687	0.54211087962507	5.900062384894785e-20	4.0784897262573655e-18		transcript2	
6	Rbfox2	XM_078052843.1	XM_021724450.3	10747816	10756038	50.0	45.333	50.0	0.907	153.667	63.0	153.667	0.41	0.4618665635847383	7.138775577619535e-20	4.887315587754913e-18	transcript2	transcript2	
8	Lmbrd1	XM_005334423.5	XM_040282899.2	87810772	87816095	71.333	33.667	71.333	0.472	213.333	41.333	213.333	0.194	0.4325538074815249	8.482899751363533e-20	5.752213926638891e-18	transcript2	transcript2	
5	Gtf2a2	XM_005316632.5;XM_021727068.3	XM_078049536.1	22781051	22786530	28.667	28.667	17.0	1.686	60.0	60.0	9.0	6.667	4.031695763534579	3.0894083723836392e-19	2.055755851530048e-17	transcript1	transcript1	
6	Erc1	XM_021732176.3;XM_021732171.3;XM_040281168.2;XM_040281173.2;XM_040281169.2	XM_021732181.3;XM_078015480.1	108634063	108674620	45.0	45.0	21.333	2.109	161.0	161.0	28.0	5.75	2.684630778951756	3.887846573665499e-19	2.563098852268366e-17	transcript1	transcript1	
2	Prr14l	XM_078039565.1	XM_021719831.3;XM_021719832.3	112329280	112341036	30.667	20.667	30.667	0.674	83.333	17.333	83.333	0.208	0.31413079925571546	4.6525542690260335e-19	3.0390996693087484e-17	transcript2	transcript2	
3	Phf12	XM_078042563.1;XM_078042562.1	XM_078042564.1	42397859	42403099	37.667	37.667	36.333	1.037	78.333	78.333	27.667	2.831	2.649667965803674	5.615571782063043e-19	3.634806462571715e-17	transcript1	transcript1	
3	Phf12	XM_078042563.1;XM_078042562.1	XM_078042566.1	42397859	42402499	37.667	37.667	35.667	1.056	78.333	78.333	28.667	2.733	2.6030293950478205	1.0806725776458333e-18	6.809193586582596e-17	transcript1	transcript1	
3	Phf12	XM_078042563.1;XM_078042562.1	XM_040269201.2	42397859	42402500	37.667	37.667	35.667	1.056	78.333	78.333	28.667	2.733	2.6030293950478205	1.0806725776458333e-18	6.809193586582596e-17	transcript1	transcript1	
7	Wdr33	XM_013363947.4;XM_005315867.3;XM_078017275.1;XM_078017274.1	XM_078017279.1	105027198	105093541	64.333	25.667	64.333	0.399	90.0	67.333	70.667	0.953	2.3249373431627802	1.3387626779181632e-18	8.361394970857301e-17	transcript2		
2	Snap29	XM_078038831.1	XM_005334489.5	72163499	72171995	39.0	29.667	39.0	0.761	67.0	16.0	67.0	0.239	0.3328132289723767	1.4892797637400785e-18	9.220584276373355e-17	transcript2	transcript2	
11	Mrpl9	XM_078027548.1;XM_078027553.1	XR_013428276.1;XR_013428281.1;XM_078027549.1	130110516	130120484	45.333	45.333	28.0	1.619	95.333	95.333	22.333	4.269	2.673855726618861	1.9032295637900386e-18	1.168189180533196e-16	transcript1	transcript1	
11	LOC106145433	XR_013428325.1;XR_013428327.1	XR_013428322.1	132240763	132250582	311.0	212.333	2.667	79.615	168.667	24.0	3.667	6.545	0.09953409560099931	3.69454872575382e-18	2.2483065749886495e-16			
2	Atxn2	XM_078039151.1;XM_078039155.1;XM_078039152.1;XM_078039153.1;XM_078039154.1;XM_078039156.1;XM_078039160.1	XR_013434812.1	90409621	90437634	55.667	55.667	3.333	16.702	73.333	73.333	24.333	3.014	0.2094295164073329	4.547790102134482e-18	2.744090298915043e-16	transcript1	transcript1	
2	Smarcc1	XM_013361850.4	XM_005332938.5	16253924	16256687	71.0	40.667	71.0	0.573	215.333	61.333	215.333	0.285	0.4959720481748241	7.917686786930683e-18	4.737305035541719e-16	transcript2	transcript2	
11	Prdm2	XM_078025317.1	XM_078025316.1	8903979	8933515	56.333	56.333	20.667	2.726	67.0	67.0	8.0	8.375	3.5531790636250777	8.81515480113292e-18	5.187099354055075e-16	transcript1	transcript1	
11	Prdm2	XM_078025317.1	XM_040287937.2	8903979	8933523	56.333	56.333	20.667	2.726	67.0	67.0	8.0	8.375	3.5531790636250777	8.81515480113292e-18	5.187099354055075e-16	transcript1	transcript1	
6	Rbfox2	XM_021724436.3	XM_021724450.3	10746925	10756038	50.0	44.0	50.0	0.88	153.667	64.0	153.667	0.416	0.48539738416150746	1.7868632656792546e-17	1.0428251189865813e-15	transcript2	transcript2	
12	Psme4	XR_013428986.1	XM_078029175.1;XM_078029176.1;XM_078029177.1;XM_005322171.3	78202915	78221804	42.667	36.0	42.667	0.844	110.667	41.667	110.667	0.377	0.4336121770335862	2.856038341932891e-17	1.6399187898840472e-15	transcript2	transcript2	
3	Phf12	XM_078042563.1;XM_078042562.1	XM_021728101.3	42397859	42402439	37.667	37.667	32.667	1.153	78.333	78.333	26.333	2.975	2.560616152887824	3.2177311126322415e-17	1.8328196417553245e-15	transcript1	transcript1	
4	LOC101978269	XM_078045791.1	XM_078045790.1	9382273	9384348	129.667	129.667	69.0	1.879	111.667	108.0	104.0	1.038	0.547667873144584	4.1907490046641914e-17	2.3494592845046492e-15	transcript1		
8	Scaf8	XR_013424743.1;XR_013424745.1	XM_078018852.1	11686734	11782601	47.333	11.333	47.333	0.239	118.667	7.333	118.667	0.062	0.254969556151401	5.0125079130440564e-17	2.788207526630756e-15	transcript2	transcript2	
8	Anks1a	XM_078020163.1	XM_078020158.1;XM_078020156.1	115553864	115556411	84.0	84.0	67.333	1.248	162.667	162.667	70.0	2.324	1.857924323336113	5.3632181827741387e-17	2.9419742801058434e-15	transcript1	transcript1	
15	Ppp1r13l	XM_078031884.1	XM_078031881.1;XM_078031879.1;XM_078031878.1	10626874	10631233	27.0	27.0	4.667	5.785	15.667	15.667	14.667	1.068	0.1841271726131475	5.371582253002242e-17	2.9419742801058434e-15	transcript1	transcript1	
6	Amdhd1	XM_078052972.1	XM_078052970.1	23039119	23043692	225.667	225.667	91.667	2.462	233.333	233.333	57.667	4.046	1.7117896661162246	8.642116871502525e-17	4.69708947519832e-15	transcript1	transcript1	
8	Scaf8	XR_013424744.1	XM_078018852.1	11675386	11782601	47.333	10.667	47.333	0.225	118.667	5.333	118.667	0.045	0.2136528598481148	8.992122188415954e-17	4.850296210721333e-15	transcript2	transcript2	
3	Masp1	XM_005330988.5	XM_005330990.5	132261157	132273428	70.0	70.0	60.333	1.16	123.0	123.0	51.667	2.381	1.9679661332895897	1.2964764075879089e-16	6.9405353549067005e-15	transcript1	transcript1	
1	Ablim3	XR_013438075.1	XR_013438073.1;XM_078047521.1	128858309	128860323	87.0	69.667	87.0	0.801	253.667	114.0	253.667	0.449	0.5770347110266452	1.7625985852212198e-16	9.365449199085885e-15	transcript2	transcript2	
7	Fam91a1	XM_005316175.5	XM_013357225.4	16242910	16249237	50.333	50.333	31.333	1.606	126.0	126.0	34.667	3.635	2.3005375694878927	1.8613000576514348e-16	9.816634378132012e-15	transcript1	transcript1	
6	Erc1	XM_021732176.3;XM_021732171.3;XM_040281168.2;XM_040281173.2;XM_040281169.2	XM_040281175.2	108634063	108685773	45.0	45.0	18.667	2.411	161.0	161.0	25.667	6.273	2.5722809163033578	2.2725986488306975e-16	1.1897722337996005e-14	transcript1	transcript1	
4	B4galt1	XM_005326185.5	XR_005733991.2	172485794	172494133	81.0	81.0	58.333	1.389	114.0	114.0	41.667	2.736	2.007008695355169	2.2962684789476584e-16	1.193389165701265e-14	transcript1	transcript1	
12	Kidins220	XM_021727752.3;XM_078029711.1;XM_078029712.1;XM_078029714.1;XM_078029716.1;XM_078029718.1;XM_021727753.3;XM_078029713.1;XM_078029715.1;XM_078029717.1;XM_078029719.1	XM_040271238.2	115293427	115300514	51.0	51.0	25.333	2.013	117.0	117.0	25.667	4.558	2.421977804608558	4.858473602892579e-16	2.4708808608996545e-14	transcript1	transcript1	
9	Dcaf16	XR_001229574.4	XM_005318939.5;XM_021722067.3	12282077	12295326	29.333	14.333	29.333	0.489	63.333	8.667	63.333	0.137	0.27876519796504867	4.979720710017184e-16	2.5145823727178972e-14	transcript2	transcript2	
7	Dis3l2	XM_078018226.1	XM_040268002.2;XM_040268006.2	191781640	191824753	34.667	24.0	16.0	1.5	44.0	15.667	35.667	0.439	0.2910341343736745	7.206361731122282e-16	3.563145522610462e-14			
7	Pcmtd1	XR_013424001.1	XM_013361535.4	76103058	76112005	87.333	65.667	81.0	0.811	109.667	46.667	109.667	0.426	0.5075256168567158	8.047315309042111e-16	3.9244441781082075e-14		transcript2	
6	Cog6	XM_078016086.1	XM_078016085.1	166333486	166368929	21.667	16.667	21.667	0.769	39.333	7.333	39.333	0.186	0.2476045097530468	8.532107647550638e-16	4.132558261942894e-14	transcript2	transcript2	
7	Als2	XM_021735672.3	XM_078017851.1	166082603	166116761	57.0	57.0	35.333	1.613	125.0	125.0	37.333	3.348	2.1381546270311795	9.914143496638187e-16	4.769506871355668e-14	transcript1	transcript1	
4	Fbxw2	XM_040286214.2	XR_013438261.1	196702532	196712299	83.667	33.667	83.667	0.402	128.333	25.0	128.333	0.195	0.44842634675941	1.1721522328443452e-15	5.601156978423985e-14	transcript2	transcript2	
14	Pcm1	XM_040267789.2;XM_078031075.1;XM_078031074.1;XM_040267822.2;XM_040267810.2;XM_040267798.2;XM_040267795.2;XM_040267773.2	XR_013430322.1	38417358	38421212	20.0	20.0	19.667	1.017	57.333	57.333	18.333	3.127	3.0174684388212363	1.2297529341534895e-15	5.837227260781897e-14	transcript1	transcript1	
1	LOC101964587	XR_013434217.1	XR_013434215.1;XR_005727997.2;XR_013434214.1;XR_013434216.1	31511235	31522077	118.0	46.333	118.0	0.393	61.0	51.0	61.0	0.836	2.295720775618424	1.8081248401064183e-15	8.525727722885894e-14	transcript2	transcript2	
11	Ak2	XM_005317772.5	XM_005317771.5	22675350	22678533	157.0	157.0	145.333	1.08	272.333	272.333	172.0	1.583	1.510722939465288	1.823852549957597e-15	8.54330931295927e-14	transcript1	transcript1	
4	Fnbp4	XM_078046014.1	XM_005329962.5	19203878	19213056	51.667	45.0	51.667	0.871	108.0	48.333	108.0	0.448	0.4943514665277745	3.1884287166713646e-15	1.455680468763958e-13	transcript2	transcript2	
7	Slc25a32	XM_078016832.1	XM_078016831.1	32969285	32974798	29.0	29.0	18.667	1.554	44.333	44.333	8.333	5.32	3.6597478414505082	3.596715406629572e-15	1.6207983351394018e-13	transcript1	transcript1	
8	Dst	XM_078019851.1	XM_021721801.3;XM_078019848.1;XM_078019847.1;XM_078019846.1;XM_040282863.2;XM_078019845.1;XM_078019849.1;XM_078019850.1;XM_021721825.3;XM_078019844.1;XM_021721803.3;XM_078019852.1	96131042	96266868	59.333	13.0	59.333	0.219	68.333	41.0	68.333	0.6	2.552389775890644	4.336798063531885e-15	1.9420127177576743e-13	transcript2	transcript2	
5	Slc9a8	XM_005325220.5	XM_078051952.1	193799549	193809138	46.0	30.0	44.333	0.677	84.667	84.667	59.0	1.435	2.149275957143912	4.900141621345643e-15	2.1805630214988113e-13		transcript1	
1	Zfr	XM_013358771.4	XM_078017153.1	240848596	240871460	62.333	62.333	45.0	1.385	137.667	137.667	50.667	2.717	1.9597888093666014	5.602544755431743e-15	2.4623530036218523e-13	transcript1	transcript1	
6	Rbfox2	XM_078052844.1	XM_021724450.3	10741249	10756038	50.0	43.0	50.0	0.86	153.667	67.333	153.667	0.438	0.5151704450917197	6.74771390101607e-15	2.9196028431522864e-13	transcript2	transcript2	
15	Lsm14a	XR_005731592.2;XM_040280003.2	XM_040280006.2;XM_040280007.2;XM_005330623.4;XM_005330624.4	18380471	18384600	83.0	62.667	40.333	1.554	184.667	163.333	50.667	3.224	1.983305554650611	6.765933555057968e-15	2.9196028431522864e-13			
y	LOC101970919	XM_078035363.1	XM_078035358.1;XM_078035361.1	2850542	2861686	20.667	10.667	20.667	0.516	45.333	32.333	18.0	1.796	3.449602962432817	7.3163683686328e-15	3.1381049870280444e-13	transcript2		
11	Ddi2	XM_078025349.1	XM_040287955.2	10253265	10264647	179.667	179.667	116.667	1.54	179.0	179.0	76.667	2.335	1.6270897223140794	7.561713320788704e-15	3.223916098444046e-13	transcript1	transcript1	
10	Smg1	XM_078024304.1	XM_078024298.1;XM_078024301.1;XM_078024299.1;XM_078024302.1	132360796	132378244	58.333	54.0	49.333	1.095	129.0	74.333	129.0	0.576	0.5216821395406643	8.083454561272376e-15	3.4258450283487687e-13		transcript2	
7	Dis3l2	XM_078018228.1	XR_013424398.1	191675031	191748374	34.667	34.667	27.0	1.284	44.0	44.0	11.0	4.0	3.0018030771570765	9.163505369083702e-15	3.860601078572542e-13	transcript1	transcript1	
11	Prdm2	XM_078025317.1	XM_078025322.1	8903979	8935156	56.333	56.333	31.667	1.779	67.0	67.0	16.0	4.188	2.5568167228654146	9.340159375014878e-15	3.9118785147121134e-13	transcript1	transcript1	
11	Mrpl9	XM_078027552.1	XR_013428276.1;XR_013428281.1;XM_078027549.1	130111542	130120484	45.333	36.667	28.0	1.31	95.333	71.333	22.333	3.194	2.4661337243735564	1.326954899659557e-14	5.492976096265143e-13			
9	Larp1b	XM_078020684.1	XM_078020686.1	142157844	142219144	71.333	29.0	71.333	0.407	94.0	14.667	94.0	0.156	0.3993237075098634	2.555089797796054e-14	1.0402844240731603e-12	transcript2	transcript2	
4	Fnbp4	XR_013437568.1;XR_013437569.1	XM_005329962.5	19196908	19213056	51.667	37.333	51.667	0.723	108.0	38.333	108.0	0.355	0.48001162333973807	2.556878851303414e-14	1.0402844240731603e-12	transcript2	transcript2	
2	Depdc5	XM_078039539.1	XM_078039561.1	112104862	112138839	48.0	48.0	30.0	1.6	83.333	83.333	22.667	3.676	2.38605010695804	4.191038459555505e-14	1.6731156256930297e-12	transcript1	transcript1	
11	Rnpc3	XR_005735329.1;XM_013364674.4;XM_005339094.4	XR_005735328.1;XR_005735330.1;XR_005735331.1	87723149	87728939	48.0	28.0	48.0	0.583	121.333	31.333	121.333	0.258	0.45137370453367004	6.534175545483485e-14	2.5562269166946383e-12	transcript2	transcript2	
5	Nrg4	XM_078049202.1	XM_078049200.1	7241422	7282279	14.667	8.0	13.667	0.585	17.333	17.333	4.0	4.333	5.669292800539912	7.204397729975046e-14	2.803022504777176e-12		transcript1	
13	Aopep	XM_078030527.1;XM_078030528.1	XR_013429875.1	91410784	91471051	64.667	32.0	50.333	0.636	77.333	59.333	45.0	1.319	2.180161944239945	7.299708820023685e-14	2.8246699347048177e-12			
6	Plekha5	XM_078015143.1;XM_078015157.1;XM_078015148.1;XM_078015154.1;XM_078015146.1;XM_078015139.1;XM_078015152.1;XM_078015150.1;XM_078015144.1;XM_078015156.1;XM_078015147.1;XM_078015153.1;XM_078015142.1	XM_078015181.1	88721488	88947550	41.667	27.0	41.667	0.648	61.333	52.0	33.667	1.545	2.3162138061493236	9.607741098480856e-14	3.677801968880844e-12	transcript2		
9	Pds5a	XM_005319932.5	XM_078021207.1	30033003	30081110	24.333	24.333	19.667	1.237	96.667	96.667	29.333	3.296	2.5424185306016076	1.4035074001290064e-13	5.315411004743896e-12	transcript1	transcript1	
3	Xrn1	XM_005328037.5	XM_078043446.1	88227723	88278655	33.333	10.667	33.333	0.32	41.667	38.667	41.667	0.928	2.8109730521697585	1.5189893185399874e-13	5.722330131219423e-12	transcript2	transcript2	
15	Ceacam20	XM_078031921.1	XM_078031918.1	11168347	11172229	37.333	20.333	37.333	0.545	65.667	14.0	65.667	0.213	0.3637210866051108	1.5849480089627194e-13	5.897957075340939e-12	transcript2	transcript2	
15	Ceacam20	XM_078031920.1	XM_078031918.1	11168350	11172229	37.333	20.333	37.333	0.545	65.667	14.0	65.667	0.213	0.3637210866051108	1.5849480089627194e-13	5.897957075340939e-12	transcript2	transcript2	
5	Mipol1	XM_040276488.2	XM_040276487.2	77447571	77457531	30.333	30.333	5.667	5.353	20.0	20.0	15.0	1.333	0.25019243534628655	1.5904603349233995e-13	5.897957075340939e-12	transcript1	transcript1	
6	N4bp2l1	XM_040281618.2	XM_005317079.5	172987811	172990378	99.333	99.333	99.333	1.0	226.333	143.0	226.333	0.632	0.6350141548235108	1.676294289838276e-13	6.184049400854158e-12	transcript1;transcript2	transcript2	
3	Xrn1	XM_005328037.5	XR_013436550.1	88227723	88299255	33.333	10.667	21.667	0.492	41.667	38.667	25.333	1.526	3.056111958519993	2.0869806462382586e-13	7.632892799377105e-12			
11	LOC120890846	XM_078026807.1	XM_078026806.1	82321441	82335761	49.0	31.333	49.0	0.639	129.0	41.667	129.0	0.323	0.4808667127795252	3.044535341579792e-13	1.0948026076791979e-11	transcript2	transcript2	
7	Dis3l2	XM_078018226.1	XM_078018215.1	191781640	191825022	34.667	24.0	16.667	1.44	44.0	15.667	33.0	0.475	0.3277921906606367	3.351044506947996e-13	1.1989666778628006e-11			
5	Ccdc197	XR_013439241.1	XM_078050770.1	113883432	113888720	109.667	109.667	6.333	17.317	115.0	115.0	21.333	5.391	0.3333056014154047	4.5060989702355316e-13	1.6041712334038492e-11	transcript1	transcript1	
6	Rbfox2	XR_013440306.1	XM_021724450.3	10748245	10756038	50.0	40.333	50.0	0.807	153.667	65.333	153.667	0.425	0.5362752290194204	4.967490689606311e-13	1.7596285427859172e-11	transcript2	transcript2	
10	Atp5f1c	XM_078023187.1	XM_078023186.1	72706753	72710322	82.667	56.333	82.667	0.681	198.667	80.667	198.667	0.406	0.5858166037423702	5.27224102696927e-13	1.8583344609911485e-11	transcript2	transcript2	
6	LOC110598119	XR_013422921.1	XR_013422922.1	64639432	64654629	24.667	24.667	4.667	5.285	20.0	20.0	18.0	1.111	0.2508023231766424	5.790241696447787e-13	2.0308630974733125e-11	transcript1	transcript1	
7	Mmadhc	XM_078017379.1;XM_078017380.1;XM_078017384.1	XM_013366324.4	120800947	120862275	57.333	8.333	57.333	0.145	133.333	3.333	133.333	0.025	0.20363086713861736	7.33435649569203e-13	2.5598342279081986e-11	transcript2	transcript2	
